DateTime,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers
2019-03-08 00:00:00,11.74,1173,6552,76918.75,5282,1270,35452.78,41465.97,713,647
2019-03-09 00:00:00,11.37,1107,6188,70387.45,5000,1188,27690.61,42696.84,679,622
2019-03-10 00:00:00,16.18,1109,5006,81015.06,3902,1104,39402.74,41612.32,654,638
2019-03-11 00:00:00,12.71,1060,4040,51353.98,2928,1112,23417.6,27936.37,630,599
2019-03-12 00:00:00,24.27,1159,4481,108759.27,3381,1100,42986.24,65773.04,702,649
2019-03-13 00:00:00,15.59,1062,3955,61661.54,2851,1104,25723.38,35938.16,638,613
2019-03-14 00:00:00,18.76,1044,3885,72893.83,2852,1033,19781.86,53111.97,643,551
2019-03-15 00:00:00,15.37,1074,4568,70191.24,3286,1282,27430.31,42760.93,615,618
2019-03-16 00:00:00,8.48,1119,7369,62517.57,5991,1378,26790.23,35727.33,678,643
2019-03-17 00:00:00,12.75,1103,6586,84001.88,5462,1124,27201.27,56800.6,675,610
2019-03-18 00:00:00,12.46,1033,4325,53873.09,3322,1003,18228.82,35644.27,655,537
2019-03-19 00:00:00,12.83,1076,4530,58110.25,3493,1037,22864.48,35245.76,675,562
2019-03-20 00:00:00,13.44,1123,4687,62992.39,3546,1141,19426.81,43565.58,703,591
2019-03-21 00:00:00,11.57,1139,4423,51177.4,2944,1479,20757.41,30419.99,693,616
2019-03-22 00:00:00,11.07,1260,4840,53563.17,3395,1445,30052.95,23510.21,792,680
2019-03-23 00:00:00,13.07,1197,5952,77776.15,4786,1166,38758.24,39017.9,731,666
2019-03-24 00:00:00,14.61,1174,6189,90443.42,4941,1248,34480.97,55962.45,708,665
2019-03-25 00:00:00,12.27,1278,5165,63359.12,3853,1312,19504.83,43854.29,752,735
2019-03-26 00:00:00,16.88,1264,4813,81223.64,3372,1441,38969.75,42253.9,721,744
2019-03-27 00:00:00,11.58,1224,4420,51165.78,3113,1307,16907.24,34258.54,737,678
2019-03-28 00:00:00,27.8,1281,4015,111607.84,2718,1297,73097.83,38510.02,777,688
2019-03-29 00:00:00,4.23,1427,26599,112520.04,25359,1240,71741.43,40778.6,1023,608
2019-03-30 00:00:00,7.43,1374,9419,70011.93,7700,1719,23703.76,46308.17,922,671
2019-03-31 00:00:00,7.16,1277,10738,76875.4,8934,1804,36899.62,39975.79,824,669
2019-04-01 00:00:00,12.28,1275,7983,98056.82,6705,1278,33760.97,64295.85,834,620
2019-04-02 00:00:00,22.15,1247,5371,118966.32,4073,1298,71983.43,46982.9,812,628
2019-04-03 00:00:00,16.45,928,4234,69667.64,3281,953,22268.97,47398.67,616,458
2019-04-04 00:00:00,24.27,1091,3785,91845.66,2747,1038,44199.44,47646.22,713,539
2019-04-05 00:00:00,20.77,1117,3638,75579.25,2702,936,31624.98,43954.27,718,560
2019-04-06 00:00:00,13.23,1013,4254,56276.19,3235,1019,15572.82,40703.38,645,524
2019-04-07 00:00:00,16.14,1097,4152,67011.37,3287,865,44237.31,22774.07,720,524
2019-04-08 00:00:00,22.86,1092,3315,75794.89,2452,863,32495.55,43299.34,702,533
2019-04-09 00:00:00,19.28,1075,3432,66185.77,2573,859,17902.38,48283.39,690,529
2019-04-10 00:00:00,15.39,1005,3527,54286.03,2754,773,16696.44,37589.59,648,502
2019-04-11 00:00:00,20.46,1031,3063,62661.02,2357,706,20628.44,42032.59,664,497
2019-04-12 00:00:00,20.33,1118,3685,74926.41,2921,764,39894.51,35031.9,715,540
2019-04-13 00:00:00,9.5,1092,6534,62086.15,5399,1135,20915.98,41170.17,668,579
2019-04-14 00:00:00,6.55,1029,7224,47297.39,6216,1008,16936.6,30360.78,671,505
2019-04-15 00:00:00,26.37,936,3727,98294.12,2985,742,39669.17,58624.96,597,477
2019-04-16 00:00:00,15.55,992,3892,60530.04,3072,820,28864.34,31665.7,624,516
2019-04-17 00:00:00,9.6,1068,4298,41273.15,3311,987,17656.08,23617.07,680,557
2019-04-18 00:00:00,10.61,1073,4414,46816.64,3540,874,16501.58,30315.05,668,558
2019-04-19 00:00:00,10.47,1052,5011,52455.78,4133,878,14392.87,38062.91,688,531
2019-04-20 00:00:00,9.95,1004,4603,45813.69,3610,993,18112.71,27700.98,625,531
2019-04-21 00:00:00,13.14,1043,4545,59720,3730,815,17695.75,42024.25,638,548
2019-04-22 00:00:00,10.78,952,3941,42484.39,3160,781,16720.82,25763.57,598,508
2019-04-23 00:00:00,13.13,969,3769,49494.78,2904,865,15256.95,34237.83,618,483
2019-04-24 00:00:00,26.73,1059,3797,101512.37,2791,1006,55529.82,45982.55,670,532
2019-04-25 00:00:00,12.62,1007,3592,45335.86,2695,897,11807.04,33528.82,643,506
2019-04-26 00:00:00,15.8,932,3200,50564.15,2422,778,11589.23,38974.93,600,430
2019-04-27 00:00:00,16.8,995,4580,76930.08,3456,1124,53188.11,23741.97,613,542
2019-04-28 00:00:00,10.38,1056,4525,46977.28,3509,1016,16888.79,30088.49,628,584
2019-04-29 00:00:00,10.63,940,3785,40232.48,2866,919,11194.44,29038.04,576,506
2019-04-30 00:00:00,54.64,1044,3770,205974.99,2828,942,189032.16,16942.83,634,533
2019-05-01 00:00:00,8.58,1150,5175,44407.39,4035,1140,18978.58,25428.81,686,596
2019-05-02 00:00:00,14.43,1064,4812,69418.69,3754,1058,17856.8,51561.89,645,566
2019-05-03 00:00:00,12.09,997,4133,49957.25,3274,859,21258.34,28698.91,603,540
2019-05-04 00:00:00,9.05,1097,4891,44270.24,3774,1117,18686.16,25584.08,677,579
2019-05-05 00:00:00,12.75,1144,4412,56233.13,3463,949,16316.14,39916.99,651,632
2019-05-06 00:00:00,10.7,1044,3635,38879,2705,930,15533.67,23345.33,628,557
2019-05-07 00:00:00,16.69,941,2283,38103.22,1433,850,10916.01,27187.21,608,465
2019-05-08 00:00:00,13.17,1132,4095,53913.25,3294,801,29831.27,24081.98,766,541
2019-05-09 00:00:00,10.22,1170,4124,42160.63,3121,1003,17665.48,24495.14,814,561
2019-05-10 00:00:00,16.44,1204,5430,89259.49,4251,1179,51457.76,37801.73,845,572
2019-05-11 00:00:00,6.84,1179,7299,49950.8,6191,1108,19277.7,30673.1,775,613
2019-05-12 00:00:00,11.58,1075,5464,63253.73,4492,972,26419.72,36834.01,715,557
2019-05-13 00:00:00,15.61,1087,4657,72712.7,3772,885,30853.4,41859.3,745,567
2019-05-14 00:00:00,10.36,1152,3875,40126.59,2920,955,12136.71,27989.88,745,583
2019-05-15 00:00:00,29.22,980,2412,70477.62,1632,780,10878.92,59598.71,668,444
2019-05-16 00:00:00,21.92,844,2196,48139.21,1233,963,11296.87,36842.34,600,397
2019-05-17 00:00:00,38.18,858,2395,91441.01,1585,810,13368.15,78072.85,584,395
2019-05-18 00:00:00,19.57,988,2585,50592.81,1679,906,9938,40654.8,627,493
2019-05-19 00:00:00,14.26,1104,3198,45598.53,2223,975,12924.28,32674.25,750,579
2019-05-20 00:00:00,21.02,1030,3025,63580.29,2196,829,11427.69,52152.6,657,508
2019-05-21 00:00:00,27.35,1104,2931,80170.47,2031,900,44526.42,35644.05,759,537
2019-05-22 00:00:00,20.83,1052,2976,61979.18,1806,1170,17900.04,44079.14,724,523
2019-05-23 00:00:00,21.97,1061,2661,58452.79,1594,1067,15645.75,42807.04,715,538
2019-05-24 00:00:00,38.49,1152,3517,135380.66,2306,1211,24085.73,111294.93,721,626
2019-05-25 00:00:00,16.66,1146,4776,79548.29,3621,1155,32724.68,46823.61,754,600
2019-05-26 00:00:00,14.97,1306,4756,71205.75,3621,1135,34459.6,36746.16,698,809
2019-05-27 00:00:00,41.68,1455,4469,186264.71,3051,1418,138210.55,48054.16,711,966
2019-05-28 00:00:00,19.04,1095,5193,98861.3,4127,1066,50029.46,48831.83,722,565
2019-05-29 00:00:00,14.64,1075,4716,69019.11,3682,1034,24487.9,44531.21,707,563
2019-05-30 00:00:00,11.3,1231,5809,65627.51,4282,1527,26943.34,38684.17,731,692
2019-05-31 00:00:00,18.54,1124,4632,85871.58,3422,1210,35915.81,49955.77,666,608
2019-06-01 00:00:00,16.76,1024,2897,48543.77,2031,866,19850.32,28693.45,576,592
2019-06-02 00:00:00,22.69,1123,2980,67606.45,2087,893,26729.46,40876.98,650,645
2019-06-03 00:00:00,38.67,1230,2928,113222.84,2034,894,59574.69,53648.15,713,693
2019-06-04 00:00:00,17.51,987,2469,43231.31,1680,789,14535.67,28695.64,654,508
2019-06-05 00:00:00,17.67,1085,3204,56618.38,1974,1230,14706.09,41912.29,743,548
2019-06-06 00:00:00,21.84,903,2701,59000.86,1516,1185,20892.67,38108.2,602,431
2019-06-07 00:00:00,25.32,1241,3759,95194.48,2383,1376,58548.39,36646.09,755,664
2019-06-08 00:00:00,12.3,879,3104,38172.44,2217,887,14309.63,23862.81,577,460
2019-06-09 00:00:00,10.15,1197,4772,48414.8,3475,1297,21252.93,27161.88,652,728
2019-06-10 00:00:00,15.86,955,3021,47927.08,1901,1120,21271.14,26655.95,594,538
2019-06-11 00:00:00,12.36,1070,3572,44166.6,2329,1243,18059.74,26106.86,694,564
2019-06-12 00:00:00,17.97,1126,3811,68474.39,2051,1760,37458.21,31016.18,749,565
2019-06-13 00:00:00,19.52,1277,4263,83224,2270,1993,49055.94,34168.06,815,701
2019-06-14 00:00:00,19.34,1074,3360,64981.93,2310,1050,38022.25,26959.69,687,575
2019-06-15 00:00:00,17.41,1021,3369,58655.94,2379,990,25263.68,33392.26,626,588
2019-06-16 00:00:00,18.27,1052,4063,74226,2856,1207,31301.24,42924.76,657,588
2019-06-17 00:00:00,16.71,881,3024,50532.23,1968,1056,10438.37,40093.85,592,462
2019-06-18 00:00:00,44.84,1059,3022,135495.01,1817,1205,81446.59,54048.42,674,584
2019-06-19 00:00:00,38.93,1066,2976,115857.62,1839,1137,84432.5,31425.12,714,562
2019-06-20 00:00:00,33.73,881,2231,75258.18,1470,761,41830.12,33428.06,564,447
2019-06-21 00:00:00,54.38,1117,3292,179034.18,2168,1124,143045.4,35988.78,708,623
2019-06-22 00:00:00,31.19,1025,3874,120832.73,2603,1271,71216.13,49616.6,633,592
2019-06-23 00:00:00,14.8,995,3741,55356.96,2469,1272,12328.78,43028.18,648,551
2019-06-24 00:00:00,33.11,1061,3776,125038.71,2678,1098,44894.1,80144.61,630,613
2019-06-25 00:00:00,16.62,813,2806,46648.41,1983,823,17237.82,29410.59,520,389
2019-06-26 00:00:00,27.38,833,2771,75866.35,1817,954,23416.18,52450.17,554,430
2019-06-27 00:00:00,24.56,773,1793,44038.28,924,869,11084.82,32953.46,483,397
2019-06-28 00:00:00,25.39,675,1812,46002.7,1170,642,18321.24,27681.46,403,336
2019-06-29 00:00:00,24.8,772,2855,70814.84,1960,895,37413.78,33401.06,450,389
2019-06-30 00:00:00,19.88,712,2062,40985.72,1305,757,12841.45,28144.28,411,372
2019-07-01 00:00:00,16.75,655,1497,25070.45,931,566,6919.23,18151.22,388,346
2019-07-02 00:00:00,20.26,626,1508,30552.01,936,572,7387.73,23164.28,392,329
2019-07-03 00:00:00,20.7,716,1794,37133.09,1007,787,13795.66,23337.43,454,362
2019-07-04 00:00:00,23.55,893,2528,59532.98,1746,782,27151.48,32381.5,511,476
2019-07-05 00:00:00,24.18,786,2163,52290.93,1520,643,14585.44,37705.48,480,417
2019-07-06 00:00:00,9.66,877,3048,29444.82,2186,862,10892.57,18552.25,512,476
2019-07-07 00:00:00,18.53,876,2878,53321.68,2060,818,26321.24,27000.44,526,462
2019-07-08 00:00:00,20.61,790,2606,53712.4,1662,944,13763.23,39949.17,493,383
2019-07-09 00:00:00,22.56,937,2956,66692.64,1618,1338,19567.59,47125.05,568,486
2019-07-10 00:00:00,33.64,975,2677,90059.19,1693,984,13899.49,76159.7,571,513
2019-07-11 00:00:00,31.23,772,1885,58871.72,1260,625,22256.16,36615.56,438,424
2019-07-12 00:00:00,15.11,931,2396,36199.17,1698,698,11763.35,24435.82,525,501
2019-07-13 00:00:00,15.39,899,2775,42706.38,2021,754,15988.81,26717.57,518,495
2019-07-14 00:00:00,20.16,822,2732,55088.27,1929,803,23926.23,31162.04,497,445
2019-07-15 00:00:00,28.49,834,2518,71734.82,1753,765,35164.31,36570.5,504,425
2019-07-16 00:00:00,42.6,490,1167,49713.11,740,427,9798.73,39914.39,309,230
2019-07-17 00:00:00,22.89,866,2753,63019.71,2033,720,14497.4,48522.31,520,450
2019-07-18 00:00:00,13.62,921,4314,58757.75,2915,1399,19691.88,39065.86,560,459
2019-07-19 00:00:00,9.32,870,2959,27570.39,2170,789,9664.62,17905.77,505,458
2019-07-20 00:00:00,7.63,891,4754,36276.63,3698,1056,12643.35,23633.28,532,470
2019-07-21 00:00:00,7.77,916,4761,37002.11,3984,777,14775.23,22226.88,506,519
2019-07-22 00:00:00,10.55,793,3422,36093.83,2777,645,12117.84,23975.99,496,405
2019-07-23 00:00:00,9.03,861,3683,33263.18,2986,697,13087.44,20175.75,549,441
2019-07-24 00:00:00,9.02,813,2838,25585.13,2097,741,7792.81,17792.32,499,422
2019-07-25 00:00:00,9.54,739,2545,24285.49,1951,594,9044.29,15241.21,457,378
2019-07-26 00:00:00,8.12,965,4065,32992.02,3361,704,11550.25,21441.77,561,511
2019-07-27 00:00:00,8.7,826,3992,34745.44,3370,622,16086.86,18658.58,505,411
2019-07-28 00:00:00,8.63,846,3957,34140.38,3354,603,10292.71,23847.67,519,423
2019-07-29 00:00:00,13.26,869,3972,52684.58,3209,763,10237.09,42447.49,538,422
2019-07-30 00:00:00,8.77,869,4204,36887.63,3520,684,14034.24,22853.39,551,414
2019-07-31 00:00:00,14.83,893,3620,53700.76,2835,785,9101.98,44598.79,578,437
2019-08-01 00:00:00,22.97,804,3094,71054.42,2343,751,15879.92,55174.49,495,405
2019-08-02 00:00:00,11.63,797,2835,32981.47,2066,769,11706.24,21275.23,515,390
2019-08-03 00:00:00,11.08,884,3429,38005.59,2658,771,22457.94,15547.65,507,475
2019-08-04 00:00:00,10.04,934,3758,37733.01,2555,1203,13273.99,24459.02,545,505
2019-08-05 00:00:00,9.71,897,3363,32641.59,2417,946,12282.44,20359.15,558,471
2019-08-06 00:00:00,16.92,811,2188,37026.18,1450,738,18914.2,18111.98,514,386
2019-08-07 00:00:00,13.21,953,2830,37390.73,1896,934,10986.13,26404.6,562,495
2019-08-08 00:00:00,14.42,906,2855,41158.41,2026,829,17407.7,23750.71,571,442
2019-08-09 00:00:00,14.96,891,2802,41931.04,2147,655,23566.5,18364.54,572,425
2019-08-10 00:00:00,10.22,790,2160,22064.71,1569,591,7483.31,14581.4,497,395
2019-08-11 00:00:00,10.02,862,2382,23864.54,1646,736,10665.7,13198.85,525,430
2019-08-12 00:00:00,44.56,915,2458,109535.54,1747,711,70979.58,38555.95,566,465
2019-08-13 00:00:00,16.47,936,2604,42876.55,1529,1075,9821.17,33055.37,585,458
2019-08-14 00:00:00,13.59,938,2701,36701.05,1979,722,14485.93,22215.12,591,459
2019-08-15 00:00:00,13.44,894,2593,34841.56,1944,649,12499.89,22341.67,541,452
2019-08-16 00:00:00,16.83,859,2669,44915.77,1866,803,6798.13,38117.65,523,428
2019-08-17 00:00:00,6.31,1011,3633,22931.24,2804,829,9885,13046.24,518,592
2019-08-18 00:00:00,5.81,912,3746,21775.95,2892,854,10045.33,11730.61,504,503
2019-08-19 00:00:00,13.69,746,2323,31809.73,1682,641,13782.45,18027.29,462,350
2019-08-20 00:00:00,9,831,2829,25461.85,2044,785,9274.02,16187.83,535,366
2019-08-21 00:00:00,10.46,807,2334,24407.25,1718,616,12548.96,11858.29,494,381
2019-08-22 00:00:00,16.28,886,2535,41265.58,1733,802,19704.4,21561.18,506,462
2019-08-23 00:00:00,13.23,968,3037,40193.69,2225,812,23532.8,16660.89,502,547
2019-08-24 00:00:00,11.2,970,3666,41044.64,2804,862,19632.04,21412.6,544,525
2019-08-25 00:00:00,12.46,835,2788,34729.81,2090,698,8858.32,25871.48,507,411
2019-08-26 00:00:00,24.88,822,2012,50053.41,1460,552,33739.83,16313.59,537,329
2019-08-27 00:00:00,8.22,820,2947,24230.83,2391,556,9812.02,14418.81,518,397
2019-08-28 00:00:00,20.83,870,3069,63940.51,2368,701,27527.42,36413.09,514,429
2019-08-29 00:00:00,15.27,897,3007,45919.17,2372,635,12950.21,32968.96,538,441
2019-08-30 00:00:00,13.03,790,2367,30847.58,1819,548,12720.95,18126.63,492,388
2019-08-31 00:00:00,10.46,971,4792,50123.62,3729,1063,22017.66,28105.96,548,545
2019-09-01 00:00:00,10.42,897,4598,47917.92,3748,850,22051.97,25865.96,527,478
2019-09-02 00:00:00,11.04,890,3986,43988.8,3381,605,15822.33,28166.46,523,463
2019-09-03 00:00:00,13,793,2951,38367.42,2401,550,18855.24,19512.18,473,393
2019-09-04 00:00:00,39.63,773,2267,89852.07,1622,645,67058.54,22793.53,460,387
2019-09-05 00:00:00,21.67,663,1697,36774.94,1212,485,16272.48,20502.46,382,342
2019-09-06 00:00:00,19.64,620,1489,29237.86,1010,479,8497.05,20740.8,381,303
2019-09-07 00:00:00,16.86,606,1488,25088.13,1008,480,9034.26,16053.87,336,323
2019-09-08 00:00:00,31.04,529,1447,44909.5,1021,426,21585.13,23324.36,309,269
2019-09-09 00:00:00,55,512,1382,76003.81,871,511,50162.38,25841.43,310,248
2019-09-10 00:00:00,27.06,555,1152,31172.99,690,462,8753.08,22419.91,327,266
2019-09-11 00:00:00,25.48,572,1264,32206.3,777,487,6320.07,25886.23,336,275
2019-09-12 00:00:00,30.03,584,1299,39002.52,716,583,11176.6,27825.92,324,307
2019-09-13 00:00:00,50.98,587,1287,65609.64,738,549,13493.72,52115.92,343,289
2019-09-14 00:00:00,12.67,615,2876,36449.04,2264,612,14608.02,21841.01,344,327
2019-09-15 00:00:00,11.06,571,2537,28061.75,1771,766,8772.43,19289.33,325,304
2019-09-16 00:00:00,31.12,527,1247,38808.44,860,387,16137.48,22670.97,327,244
2019-09-17 00:00:00,28.63,557,1071,30664.73,536,535,5500.75,25163.98,319,274
2019-09-18 00:00:00,26.5,529,1135,30077.81,711,424,10980.36,19097.46,321,246
2019-09-19 00:00:00,67.54,542,1113,75176.89,664,449,8622.86,66554.03,329,253
2019-09-20 00:00:00,25.78,474,882,22737.31,485,397,12936.95,9800.36,282,226
2019-09-21 00:00:00,13.64,671,2318,31617.58,1677,641,9890.81,21726.77,375,354
2019-09-22 00:00:00,14.94,608,2087,31189.77,1531,556,12596.81,18592.96,372,289
2019-09-23 00:00:00,21.52,598,1504,32369.91,887,617,12100.08,20269.82,349,302
2019-09-24 00:00:00,30.6,544,1229,37603.19,779,450,11529.53,26073.66,331,262
2019-09-25 00:00:00,29.56,555,1070,31627.77,635,435,8806.44,22821.33,321,295
2019-09-26 00:00:00,30.1,565,1138,34248.95,684,454,15294.72,18954.23,342,278
2019-09-27 00:00:00,22.37,503,984,22014.82,544,440,5566.49,16448.33,297,255
2019-09-28 00:00:00,9.68,606,2020,19552.17,1492,528,8934.74,10617.44,351,312
2019-09-29 00:00:00,29.18,736,2555,74550.71,1759,796,51393.5,23157.21,477,324
2019-09-30 00:00:00,15.21,646,2060,31337.82,1550,510,11921.13,19416.69,389,310
2019-10-01 00:00:00,11.05,785,3569,39428.93,2963,606,11231.24,28197.69,487,387
2019-10-02 00:00:00,11.54,738,3270,37735.51,2664,606,27648.8,10086.71,429,374
2019-10-03 00:00:00,7.66,708,3968,30384.51,3163,805,14144.17,16240.34,392,393
2019-10-04 00:00:00,9.56,680,3321,31746.1,2329,992,14369.88,17376.22,407,340
2019-10-05 00:00:00,5.61,772,3441,19313.81,2737,704,9916.55,9397.26,426,414
2019-10-06 00:00:00,19.1,808,2810,53668.25,1740,1070,11118.24,42550.01,401,493
2019-10-07 00:00:00,13.93,766,3142,43776.39,2225,917,16073.62,27702.77,426,418
2019-10-08 00:00:00,12.45,803,3235,40279.62,2159,1076,14302.71,25976.91,448,460
2019-10-09 00:00:00,17.67,998,5400,95414.5,4509,891,79275.65,16138.84,652,427
2019-10-10 00:00:00,7.33,849,3712,27207.96,2963,749,14049.28,13158.67,448,488
2019-10-11 00:00:00,5.57,910,5072,28230.05,4334,738,8291.06,19939,443,536
2019-10-12 00:00:00,9.42,756,3207,30195.36,2332,875,14396.44,15798.92,416,415
2019-10-13 00:00:00,24.08,819,3091,74430.66,2473,618,65095.24,9335.42,480,400
2019-10-14 00:00:00,32.82,802,3396,111464.93,2934,462,93474.49,17990.44,544,319
2019-10-15 00:00:00,52.66,1081,4617,243137.88,3996,621,209536.11,33601.77,762,397
2019-10-16 00:00:00,51.54,1130,3445,177556.19,2540,905,107614.68,69941.51,723,484
2019-10-17 00:00:00,32.66,1071,4628,151133.25,3873,755,128040.6,23092.65,735,437
2019-10-18 00:00:00,30.69,1231,4144,127190.45,3418,726,89578.77,37611.68,794,519
2019-10-19 00:00:00,31.45,1144,3906,122846.76,3056,850,92055.88,30790.88,696,526
2019-10-20 00:00:00,31.98,2079,8534,272958,7719,815,248111.33,24846.67,1714,469
2019-10-21 00:00:00,25.58,1030,3111,79584.51,2239,872,42299.09,37285.42,682,439
2019-10-22 00:00:00,27.24,1004,3208,87377.44,2176,1032,59125.78,28251.66,609,511
2019-10-23 00:00:00,30.94,882,2192,67813.42,1550,642,44522.75,23290.67,553,394
2019-10-24 00:00:00,33.05,895,2210,73037.4,1541,669,49519.63,23517.78,546,437
2019-10-25 00:00:00,32.17,897,2554,82163.17,1745,809,54333.55,27829.62,536,452
2019-10-26 00:00:00,22.85,936,3922,89623.31,2932,990,60735.73,28887.59,560,471
2019-10-27 00:00:00,26.18,907,3599,94207.52,2716,883,38480.83,55726.69,515,486
2019-10-28 00:00:00,20.38,912,3670,74794.07,2718,952,32072.43,42721.63,524,483
2019-10-29 00:00:00,23.61,897,2828,66763.15,2039,789,45275.46,21487.69,531,456
2019-10-30 00:00:00,29.72,822,2710,80530.41,1957,753,42423.18,38107.23,491,408
2019-10-31 00:00:00,24.73,877,2684,66382.15,1884,800,26987.74,39394.41,530,445
2019-11-01 00:00:00,15.13,834,3340,50526.36,2517,823,31095.17,19431.18,480,450
2019-11-02 00:00:00,16.79,936,3943,66186.68,3029,914,29992.9,36193.78,504,553
2019-11-03 00:00:00,27.81,938,3012,83761.01,2276,736,46879.91,36881.11,508,506
2019-11-04 00:00:00,21.05,915,2863,60257.42,2060,803,32348.76,27908.65,528,487
2019-11-05 00:00:00,15.73,936,3021,47518.49,2329,692,23667.58,23850.91,522,510
2019-11-06 00:00:00,13.14,1047,4841,63610.22,4081,760,43582.57,20027.65,681,455
2019-11-07 00:00:00,12.58,1092,5768,72576.27,5197,571,55047.45,17528.83,724,453
2019-11-08 00:00:00,8.92,1069,4592,40965.89,4012,580,22136.81,18829.08,730,426
2019-11-09 00:00:00,7.61,1095,5066,38559.51,4220,846,19255.64,19303.87,693,508
2019-11-10 00:00:00,12.88,1211,5015,64599.81,4227,788,29431.49,35168.33,701,602
2019-11-11 00:00:00,22.93,1145,3411,78206.78,2684,727,52021.27,26185.5,764,473
2019-11-12 00:00:00,13.16,1135,3724,49008.31,3063,661,26676.67,22331.64,784,442
2019-11-13 00:00:00,10.97,1199,3796,41635.95,2951,845,21604.52,20031.43,795,503
2019-11-14 00:00:00,15.28,1082,2638,40312.93,2087,551,19127.21,21185.72,669,497
2019-11-15 00:00:00,8.79,914,2989,26284.77,2467,522,12663.08,13621.69,575,413
2019-11-16 00:00:00,7.49,1000,3146,23566.7,2540,606,10390.76,13175.94,542,542
2019-11-17 00:00:00,19.85,958,2701,53609.32,2039,662,16062.07,37547.25,545,513
2019-11-18 00:00:00,15.36,974,3066,47095.42,2461,605,14354.43,32740.99,599,462
2019-11-19 00:00:00,15.18,1173,2960,44919.7,2387,573,16010.46,28909.25,644,626
2019-11-20 00:00:00,15.43,1073,3021,46600.99,2427,594,20311.43,26289.56,635,542
2019-11-21 00:00:00,15.79,921,2591,40908.04,2005,586,20413.81,20494.23,567,443
2019-11-22 00:00:00,11.1,1559,12453,138240.01,11655,798,88918.58,49321.43,979,837
2019-11-23 00:00:00,5.87,1703,17474,102546.44,16138,1336,64470.7,38075.74,988,1013
2019-11-24 00:00:00,4.84,1608,20256,97961.88,19246,1010,71387.82,26574.05,942,929
2019-11-25 00:00:00,8.06,1375,10358,83488.22,9273,1085,59057.7,24430.52,809,780
2019-11-26 00:00:00,5.14,1382,12258,62960.32,11258,1000,46851.57,16108.75,815,787
2019-11-27 00:00:00,8.01,1467,12224,97961.22,11283,941,54128.34,43832.88,849,849
2019-11-28 00:00:00,7.69,1386,10187,78316.91,9185,1002,54963.58,23353.34,782,834
2019-11-29 00:00:00,5.22,1477,18280,95453.08,16992,1288,57299.89,38153.18,816,911
2019-11-30 00:00:00,6.75,1587,13480,91026.4,12286,1194,61816.94,29209.45,876,969
2019-12-01 00:00:00,5.21,1529,16518,86077.43,15070,1448,53747.91,32329.52,814,976
2019-12-02 00:00:00,5.12,1448,14097,72183.81,13080,1017,37248.9,34934.9,802,869
2019-12-03 00:00:00,10.66,1358,8154,86941.9,7181,973,50032.38,36909.52,766,818
2019-12-04 00:00:00,9.38,1322,7684,72105.31,6584,1100,35851.11,36254.19,760,755
2019-12-05 00:00:00,15.66,1512,10252,160554.52,9076,1176,138201.57,22352.94,905,805
2019-12-06 00:00:00,7.56,1223,8098,61234.45,6771,1327,29502.34,31732.11,738,661
2019-12-07 00:00:00,6.35,1339,9366,59429.07,8050,1316,34491.35,24937.72,727,809
2019-12-08 00:00:00,7.06,1423,11020,77847.09,9451,1569,48550.78,29296.32,735,938
2019-12-09 00:00:00,12.24,1465,9268,113463.82,7807,1461,63776.14,49687.68,783,894
2019-12-10 00:00:00,11.1,1404,7876,87398.63,6508,1368,42310.13,45088.49,791,820
2019-12-11 00:00:00,9.74,1332,8058,78450.36,6553,1505,49624.99,28825.37,768,776
2019-12-12 00:00:00,9.01,1372,8365,75394.96,7117,1248,49005.87,26389.1,778,799
2019-12-13 00:00:00,8.34,1321,5874,48990.18,4800,1074,21922.95,27067.24,742,782
2019-12-14 00:00:00,9.35,1392,6284,58780.76,5191,1093,31477.04,27303.72,719,845
2019-12-15 00:00:00,8.68,1344,6160,53446.95,5150,1010,33430.94,20016.01,698,811
2019-12-16 00:00:00,13.97,1402,4957,69233.32,3988,969,27865.1,41368.22,725,855
2019-12-17 00:00:00,14.45,1289,4019,58093.06,3029,990,36650.56,21442.5,738,707
2019-12-18 00:00:00,34.82,1399,6255,217788.42,5144,1111,191825.88,25962.55,884,675
2019-12-19 00:00:00,18.12,1467,6018,109032.03,4698,1320,82572.57,26459.46,869,796
2019-12-20 00:00:00,19.87,1432,5063,100582.7,3675,1388,75148.32,25434.38,852,755
2019-12-21 00:00:00,12.66,1551,6833,86501.83,5118,1715,62644.99,23856.83,861,892
2019-12-22 00:00:00,7.21,1695,8386,60455.81,6671,1715,41487.1,18968.71,906,1000
2019-12-23 00:00:00,16.69,1572,4583,76504.76,3489,1094,57177.31,19327.45,888,846
2019-12-24 00:00:00,13.99,1486,5034,70412.74,3878,1156,52639.24,17773.51,836,839
2019-12-25 00:00:00,12.08,1382,5268,63637.96,4417,851,48145.05,15492.91,790,740
2019-12-26 00:00:00,20.02,1436,5601,112141.98,4510,1091,90153.11,21988.87,840,789
2019-12-27 00:00:00,10.98,1512,7396,81224.89,6179,1217,53071.34,28153.55,870,852
2019-12-28 00:00:00,9.37,1413,6797,63714.39,4942,1855,27126.49,36587.9,738,866
2019-12-29 00:00:00,10.66,1562,7633,81332.49,6239,1394,41180.58,40151.9,804,964
2019-12-30 00:00:00,10.81,1394,5338,57704.51,4274,1064,30944.77,26759.74,751,858
