,DateTime,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers
1071,2020-05-29 00:00:00,32.7,1260,2668.0,87244.0,1934.0,734.0,54487.03,32756.97,710,662
1072,2020-05-30 00:00:00,30.02,1092,2330.0,69948.75,1703.0,627.0,45227.59,24721.16,639,538
1073,2020-05-31 00:00:00,44.92,1156,1863.0,83684.1,1047.0,816.0,46236.12,37447.98,638,606
1074,2020-06-01 00:00:00,57.66,996,1749.0,100852.8,1141.0,608.0,31969.71,68883.08,554,509
1075,2020-06-02 00:00:00,59.29,954,1421.0,84253.68,863.0,558.0,31110.26,53143.42,516,521
1076,2020-06-03 00:00:00,61.23,1018,1586.0,97115.64,989.0,597.0,53724.66,43390.98,606,487
1077,2020-06-04 00:00:00,44.31,1131,3300.0,146230.0,2443.0,857.0,82478.64,63751.37,678,519
1078,2020-06-05 00:00:00,42.13,1172,2271.0,95684.01,1458.0,813.0,67753.47,27930.54,722,551
1079,2020-06-06 00:00:00,31.61,1142,2997.0,94727.45,2138.0,859.0,52877.12,41850.33,622,617
1080,2020-06-07 00:00:00,32.06,975,2242.0,71883.11,1554.0,688.0,44190.21,27692.9,577,488
1081,2020-06-08 00:00:00,30.21,976,1970.0,59516.88,1404.0,566.0,28167.46,31349.42,602,464
1082,2020-06-09 00:00:00,46.75,948,1759.0,82228.69,1144.0,615.0,31473.6,50755.09,551,466
1083,2020-06-10 00:00:00,53.23,855,1745.0,92893.03,1054.0,691.0,56110.54,36782.49,493,428
1084,2020-06-11 00:00:00,40.7,1097,3221.0,131087.39,2493.0,728.0,90807.26,40280.14,688,490
1085,2020-06-12 00:00:00,31.06,951,2238.0,69522.0,1668.0,570.0,45454.42,24067.57,579,459
1086,2020-06-13 00:00:00,50.27,1066,2324.0,116835.04,1585.0,739.0,46952.21,69882.84,625,548
1087,2020-06-14 00:00:00,34.45,1240,3152.0,108572.34,2046.0,1106.0,50180.27,58392.07,682,702
1088,2020-06-15 00:00:00,43.08,906,2086.0,89873.81,1436.0,650.0,34848.81,55024.99,554,461
1089,2020-06-16 00:00:00,41.03,1034,2675.0,109748.12,2107.0,568.0,74373.69,35374.43,677,470
1090,2020-06-17 00:00:00,44.53,913,1525.0,67903.74,977.0,548.0,38745.92,29157.81,561,438
1091,2020-06-18 00:00:00,90.22,959,1871.0,168798.63,1387.0,484.0,99831.9,68966.73,585,471
1092,2020-06-19 00:00:00,52.39,945,1592.0,83407.68,1008.0,584.0,28135.73,55271.95,546,495
1093,2020-06-20 00:00:00,18.75,1039,2782.0,52154.7,1908.0,874.0,31457.57,20697.13,625,525
1094,2020-06-21 00:00:00,23.27,1096,2947.0,68582.44,2217.0,730.0,40982.46,27599.98,684,518
1095,2020-06-22 00:00:00,40.36,937,1726.0,69655.87,1211.0,515.0,31850.89,37804.98,535,492
1096,2020-06-23 00:00:00,37.67,1024,3345.0,126001.9,2865.0,480.0,101554.47,24447.43,685,418
1097,2020-06-24 00:00:00,42.94,825,1698.0,72916.88,1158.0,540.0,50037.53,22879.36,504,391
1098,2020-06-25 00:00:00,26.23,900,2696.0,70719.6,2146.0,550.0,44567.48,26152.12,583,385
1099,2020-06-26 00:00:00,32.48,879,1847.0,59997.58,1382.0,465.0,34834.39,25163.18,552,396
1100,2020-06-27 00:00:00,20.88,880,2076.0,43353.9,1542.0,534.0,28041.95,15311.95,538,411
1101,2020-06-28 00:00:00,45.95,896,1563.0,71827.19,1055.0,508.0,42764.35,29062.84,516,435
1102,2020-06-29 00:00:00,56.5,941,1460.0,82483.12,907.0,553.0,43959.34,38523.77,529,490
1103,2020-06-30 00:00:00,45.37,971,3100.0,140634.02,2599.0,501.0,92181.09,48452.94,640,424
1104,2020-07-01 00:00:00,67.01,940,1891.0,126721.89,1181.0,710.0,66541.5,60180.39,543,493
1105,2020-07-02 00:00:00,46.56,988,2293.0,106756.52,1706.0,587.0,75178.95,31577.56,624,470
1106,2020-07-03 00:00:00,36.14,909,1946.0,70329.92,1260.0,686.0,41106.0,29223.92,542,463
1107,2020-07-04 00:00:00,24.55,1041,3254.0,79875.3,2450.0,804.0,37684.52,42190.78,629,502
1108,2020-07-05 00:00:00,27.12,938,2498.0,67740.89,1790.0,708.0,34983.09,32757.8,571,471
1109,2020-07-06 00:00:00,37.92,1015,2025.0,76789.08,1300.0,725.0,40208.23,36580.86,604,497
1110,2020-07-07 00:00:00,31.8,1048,2057.0,65409.12,1288.0,769.0,32625.98,32783.15,616,537
1111,2020-07-08 00:00:00,39.92,1108,2519.0,100567.44,1323.0,1196.0,39283.11,61284.33,657,560
1112,2020-07-09 00:00:00,35.83,1196,2925.0,104805.48,1792.0,1133.0,42076.36,62729.12,725,594
1113,2020-07-10 00:00:00,39.45,1145,2904.0,114566.2,1904.0,1000.0,44730.42,69835.77,692,583
1114,2020-07-11 00:00:00,43.46,1214,4117.0,178905.22,3032.0,1085.0,89060.13,89845.09,695,639
1115,2020-07-12 00:00:00,37.37,1163,3046.0,113835.82,1963.0,1083.0,61439.52,52396.3,631,651
1116,2020-07-13 00:00:00,62.03,933,1675.0,103894.24,1046.0,629.0,42435.31,61458.93,520,488
1117,2020-07-14 00:00:00,61.94,1026,1765.0,109317.81,1073.0,692.0,30275.02,79042.79,578,526
1118,2020-07-15 00:00:00,52.26,978,1866.0,97513.93,1154.0,712.0,46860.39,50653.54,535,534
1119,2020-07-16 00:00:00,38.41,990,2030.0,77969.08,1341.0,689.0,32772.57,45196.5,567,500
1120,2020-07-17 00:00:00,48.38,891,1639.0,79287.94,1066.0,573.0,39052.34,40235.6,536,462
1121,2020-07-18 00:00:00,32.36,944,2114.0,68409.22,1453.0,661.0,39278.37,29130.86,541,481
1122,2020-07-19 00:00:00,79.73,864,1447.0,115375.83,956.0,491.0,67400.05,47975.78,502,448
1123,2020-07-20 00:00:00,78.89,832,1385.0,109263.02,919.0,466.0,55198.71,54064.31,504,405
1124,2020-07-21 00:00:00,66.27,924,1576.0,104444.2,1017.0,559.0,70117.09,34327.11,535,477
1125,2020-07-22 00:00:00,93.38,892,1502.0,140257.07,958.0,544.0,59171.66,81085.41,539,435
1126,2020-07-23 00:00:00,81.25,859,1435.0,116592.17,903.0,532.0,87603.82,28988.36,534,401
1127,2020-07-24 00:00:00,76.8,847,1599.0,122796.86,1130.0,469.0,77470.62,45326.24,519,387
1128,2020-07-25 00:00:00,86.35,856,1741.0,150338.64,1161.0,580.0,112049.2,38289.44,527,432
1129,2020-07-26 00:00:00,84.39,802,1395.0,117727.32,949.0,446.0,57149.38,60577.94,480,382
1130,2020-07-27 00:00:00,110.31,701,1029.0,113512.91,615.0,414.0,49738.4,63774.5,430,333
1131,2020-07-28 00:00:00,94.38,811,1164.0,109860.49,681.0,483.0,72881.45,36979.04,495,386
1132,2020-07-29 00:00:00,145.13,767,1142.0,165742.18,753.0,389.0,89984.67,75757.51,488,338
1133,2020-07-30 00:00:00,105.84,807,1458.0,154308.48,935.0,523.0,78880.25,75428.23,504,375
1134,2020-07-31 00:00:00,80.55,759,1115.0,89814.18,745.0,370.0,57888.66,31925.51,470,358
1135,2020-08-01 00:00:00,75.37,806,1247.0,93981.63,836.0,411.0,53318.16,40663.47,496,377
1136,2020-08-02 00:00:00,141.43,853,1332.0,188378.86,837.0,495.0,71892.29,116486.58,541,383
1137,2020-08-03 00:00:00,119.97,775,1147.0,137601.4,793.0,354.0,58959.1,78642.3,477,349
1138,2020-08-04 00:00:00,81.85,1147,5348.0,437708.67,4834.0,514.0,298446.09,139262.58,838,388
1139,2020-08-05 00:00:00,70.84,975,1994.0,141248.74,1355.0,639.0,91408.18,49840.56,632,412
1140,2020-08-06 00:00:00,74.25,956,1685.0,125106.92,961.0,724.0,55203.25,69903.68,589,449
1141,2020-08-07 00:00:00,80.41,951,1511.0,121505.2,758.0,753.0,52740.9,68764.3,599,447
1142,2020-08-08 00:00:00,86.62,915,1790.0,155044.76,943.0,847.0,61667.43,93377.33,548,442
1143,2020-08-09 00:00:00,115.67,851,1293.0,149558.43,746.0,547.0,62934.99,86623.44,517,395
1144,2020-08-10 00:00:00,101.78,644,882.0,89770.42,487.0,395.0,50007.19,39763.22,406,285
1145,2020-08-11 00:00:00,124.1,685,813.0,100893.84,451.0,362.0,47869.74,53024.1,377,349
1146,2020-08-12 00:00:00,209.75,334,354.0,74249.81,224.0,130.0,35835.24,38414.57,191,154
1147,2020-08-13 00:00:00,136.07,615,1038.0,141244.86,648.0,390.0,88941.45,52303.41,380,315
1148,2020-08-14 00:00:00,151.45,680,1004.0,152056.71,468.0,536.0,93752.81,58303.91,410,344
1149,2020-08-15 00:00:00,163.56,751,981.0,160455.03,592.0,389.0,123587.07,36867.96,448,355
1150,2020-08-16 00:00:00,118.44,758,1249.0,147931.09,585.0,664.0,90762.43,57168.66,472,329
1151,2020-08-17 00:00:00,93.48,682,889.0,83099.82,469.0,420.0,53307.63,29792.19,413,333
1152,2020-08-18 00:00:00,159.68,684,1106.0,176611.34,666.0,440.0,71840.69,104770.65,404,335
1153,2020-08-19 00:00:00,104.17,671,995.0,103647.02,605.0,390.0,51376.29,52270.73,413,314
1154,2020-08-20 00:00:00,94.79,755,1281.0,121431.39,798.0,483.0,63124.85,58306.54,465,348
1155,2020-08-21 00:00:00,138.3,663,903.0,124886.11,535.0,368.0,71365.52,53520.59,415,303
1156,2020-08-22 00:00:00,119.95,706,1051.0,126066.2,599.0,452.0,70985.42,55080.78,431,331
1157,2020-08-23 00:00:00,141.41,792,1349.0,190755.57,752.0,597.0,65173.53,125582.04,482,362
1158,2020-08-24 00:00:00,124.46,760,1008.0,125453.5,566.0,442.0,66963.08,58490.42,464,350
1159,2020-08-25 00:00:00,100.18,840,1259.0,126130.03,691.0,568.0,69393.34,56736.69,513,418
1160,2020-08-26 00:00:00,107.21,847,1194.0,128004.98,746.0,448.0,71240.2,56764.77,506,428
1161,2020-08-27 00:00:00,118.25,958,1333.0,157628.87,741.0,592.0,87201.45,70427.43,576,470
1162,2020-08-28 00:00:00,170.9,1033,1436.0,245419.41,760.0,676.0,181665.11,63754.29,611,504
1163,2020-08-29 00:00:00,47.11,1700,3244.0,152839.83,1587.0,1657.0,88611.83,64227.99,723,1062
1164,2020-08-30 00:00:00,60.59,1489,2554.0,154746.61,1283.0,1271.0,102429.63,52316.98,647,913
1165,2020-08-31 00:00:00,121.37,873,1289.0,156444.37,727.0,562.0,117240.73,39203.64,442,489
1166,2020-09-01 00:00:00,262.69,281,239.0,62782.24,138.0,101.0,34485.29,28296.95,163,121
1167,2020-09-02 00:00:00,114.07,489,717.0,81789.81,505.0,212.0,62171.28,19618.53,306,219
1168,2020-09-03 00:00:00,112.2,636,1184.0,132845.35,836.0,348.0,93364.12,39481.23,416,303
1169,2020-09-04 00:00:00,98.58,917,1527.0,150532.06,874.0,653.0,77044.97,73487.09,505,476
1170,2020-09-05 00:00:00,67.19,683,1179.0,79215.31,765.0,414.0,56441.33,22773.98,399,329
1171,2020-09-06 00:00:00,118.66,1017,1569.0,186184.77,829.0,740.0,84491.24,101693.53,562,521
1172,2020-09-07 00:00:00,85.31,990,1670.0,142466.37,1052.0,618.0,90270.87,52195.5,576,502
1173,2020-09-08 00:00:00,80.73,1032,1436.0,115925.65,804.0,632.0,80459.87,35465.78,563,544
1174,2020-09-09 00:00:00,99.79,990,1474.0,147091.96,865.0,609.0,98035.12,49056.84,588,496
1175,2020-09-10 00:00:00,117.95,896,1243.0,146609.49,697.0,546.0,83812.83,62796.66,507,469
1176,2020-09-11 00:00:00,156.25,952,1396.0,218121.3,802.0,594.0,126997.26,91124.04,559,498
1177,2020-09-12 00:00:00,138.85,1001,1371.0,190362.54,786.0,585.0,88156.45,102206.08,555,526
1178,2020-09-13 00:00:00,167.12,997,1615.0,269897.98,928.0,687.0,146279.44,123618.54,551,538
1179,2020-09-14 00:00:00,217.21,841,1293.0,280851.69,743.0,550.0,155338.83,125512.86,480,449
1180,2020-09-15 00:00:00,159.35,1391,3023.0,481720.24,2174.0,849.0,274393.32,207326.93,936,584
1181,2020-09-16 00:00:00,75.06,1289,2721.0,204235.84,1892.0,829.0,140828.88,63406.95,835,527
1182,2020-09-17 00:00:00,113.19,665,1510.0,170915.03,1295.0,215.0,140698.97,30216.07,509,168
1183,2020-09-18 00:00:00,132.14,1277,3235.0,427464.2,2255.0,980.0,304936.68,122527.52,864,539
1184,2020-09-19 00:00:00,164.57,1310,1867.0,307260.38,831.0,1036.0,177145.37,130115.01,744,656
1185,2020-09-20 00:00:00,184.96,1378,2338.0,432434.2,1004.0,1334.0,274068.12,158366.08,833,643
1186,2020-09-21 00:00:00,119.61,1276,1788.0,213870.48,734.0,1054.0,87761.12,126109.36,709,649
1187,2020-09-22 00:00:00,255.27,2041,5732.0,1463181.52,2641.0,3091.0,643080.9,820100.62,1407,976
1188,2020-09-23 00:00:00,402.32,3366,9758.0,3925821.34,2809.0,6949.0,1309459.0,2616362.35,2426,1679
1189,2020-09-24 00:00:00,452.63,2298,5087.0,2302546.1,1993.0,3094.0,929144.62,1373401.48,1467,1187
1190,2020-09-25 00:00:00,295.94,2365,5322.0,1574974.69,1551.0,3771.0,634767.04,940207.65,1382,1308
1191,2020-09-26 00:00:00,389.77,2285,3893.0,1517372.07,1440.0,2453.0,626029.13,891342.94,1370,1180
1192,2020-09-27 00:00:00,336.23,2283,4014.0,1349616.22,1550.0,2464.0,475597.55,874018.68,1368,1195
1193,2020-09-28 00:00:00,415.93,2113,3525.0,1466156.6,1389.0,2136.0,503909.11,962247.49,1220,1137
1194,2020-09-29 00:00:00,291.74,1834,2813.0,820653.16,1147.0,1666.0,364255.97,456397.2,1005,994
1195,2020-09-30 00:00:00,156.97,1636,2546.0,399645.7,1194.0,1352.0,170216.83,229428.88,961,821
1196,2020-10-01 00:00:00,181.69,1591,2312.0,420065.87,1123.0,1189.0,202487.3,217578.57,925,786
1197,2020-10-02 00:00:00,131.21,1567,2451.0,321597.46,1138.0,1313.0,137475.07,184122.4,898,791
1198,2020-10-03 00:00:00,159.89,1832,2915.0,466072.65,1566.0,1349.0,255716.4,210356.25,1018,969
1199,2020-10-04 00:00:00,150.95,1697,2604.0,393063.31,1233.0,1371.0,154178.82,238884.49,947,896
1200,2020-10-05 00:00:00,153.64,1700,2441.0,375044.24,1267.0,1174.0,193510.06,181534.19,969,852
1201,2020-10-06 00:00:00,120.16,1771,3260.0,391711.19,1584.0,1676.0,193659.33,198051.86,1001,948
1202,2020-10-07 00:00:00,143.8,1771,2641.0,379771.49,1261.0,1380.0,179779.95,199991.54,965,951
1203,2020-10-08 00:00:00,171.9,1667,2523.0,433700.32,1408.0,1115.0,195455.77,238244.55,963,848
1204,2020-10-09 00:00:00,157.54,1755,2642.0,416222.54,1373.0,1269.0,205890.21,210332.33,1031,891
1205,2020-10-10 00:00:00,148.67,1632,2470.0,367224.6,1385.0,1085.0,214167.71,153056.89,924,863
1206,2020-10-11 00:00:00,119.32,1907,2872.0,342685.43,1537.0,1335.0,153750.52,188934.91,1067,1000
1207,2020-10-12 00:00:00,132.14,1562,2368.0,312909.93,1288.0,1080.0,140215.7,172694.24,927,768
1208,2020-10-13 00:00:00,114.38,1689,2418.0,276562.61,1451.0,967.0,173105.74,103456.87,1034,803
1209,2020-10-14 00:00:00,130.82,1742,2700.0,353214.04,1435.0,1265.0,189833.67,163380.37,975,908
1210,2020-10-15 00:00:00,183.25,1771,2667.0,488718.87,1421.0,1246.0,184923.51,303795.36,1109,804
1211,2020-10-16 00:00:00,119.7,1606,2399.0,287161.92,1522.0,877.0,143050.87,144111.05,943,814
1212,2020-10-17 00:00:00,140.2,1850,3388.0,474996.05,1900.0,1488.0,319540.08,155455.97,1037,979
1213,2020-10-18 00:00:00,116.11,1864,3129.0,363309.32,1873.0,1256.0,217376.23,145933.09,1055,993
1214,2020-10-19 00:00:00,164.37,1679,2673.0,439368.15,1673.0,1000.0,123770.56,315597.59,1013,825
1215,2020-10-20 00:00:00,100.75,1566,2175.0,219139.66,1261.0,914.0,112851.89,106287.77,892,796
1216,2020-10-21 00:00:00,163.48,1502,1970.0,322061.18,1153.0,817.0,197339.82,124721.36,930,693
1217,2020-10-22 00:00:00,239.32,1523,2085.0,498979.3,1159.0,926.0,239363.35,259615.95,867,783
1218,2020-10-23 00:00:00,86.84,1651,3026.0,262781.72,1464.0,1562.0,145099.85,117681.86,911,903
1219,2020-10-24 00:00:00,88.7,1967,4693.0,416279.37,2919.0,1774.0,282263.04,134016.33,1110,1076
1220,2020-10-25 00:00:00,65.98,1823,5529.0,364779.86,3965.0,1564.0,158974.57,205805.29,1097,955
1221,2020-10-26 00:00:00,83.64,1869,3713.0,310566.49,2296.0,1417.0,143260.14,167306.35,1062,967
1222,2020-10-27 00:00:00,52.04,2010,4131.0,214969.19,2665.0,1466.0,136923.58,78045.62,1190,1008
1223,2020-10-28 00:00:00,85.67,1771,3177.0,272161.52,1977.0,1200.0,178919.26,93242.25,1071,866
1224,2020-10-29 00:00:00,73.9,1865,3492.0,258049.77,2050.0,1442.0,151142.56,106907.21,1121,937
1225,2020-10-30 00:00:00,69.53,1968,3584.0,249210.29,2313.0,1271.0,150964.76,98245.52,1189,988
1226,2020-10-31 00:00:00,63.87,2067,4725.0,301764.92,3268.0,1457.0,190801.69,110963.23,1289,1042
1227,2020-11-01 00:00:00,117.57,1904,3076.0,361635.21,2031.0,1045.0,203584.51,158050.7,1183,977
1228,2020-11-02 00:00:00,92.7,1596,2428.0,225067.5,1476.0,952.0,156785.32,68282.18,962,791
1229,2020-11-03 00:00:00,131.09,1751,2566.0,336385.51,1559.0,1007.0,255929.75,80455.77,1096,858
1230,2020-11-04 00:00:00,103.83,1719,2644.0,274529.56,1632.0,1012.0,204108.77,70420.79,1054,826
1231,2020-11-05 00:00:00,88.82,1694,2460.0,218490.01,1540.0,920.0,127717.69,90772.32,1036,825
1232,2020-11-06 00:00:00,202.77,1599,2234.0,452995.38,1311.0,923.0,226104.89,226890.49,974,806
1233,2020-11-07 00:00:00,117.53,1623,2645.0,310864.3,1702.0,943.0,156778.46,154085.84,982,818
1234,2020-11-08 00:00:00,87.78,1943,3649.0,320305.93,2355.0,1294.0,231503.81,88802.11,1226,968
1235,2020-11-09 00:00:00,89.53,1730,2756.0,246748.61,1811.0,945.0,150989.41,95759.2,1080,818
1236,2020-11-10 00:00:00,120.57,2100,3046.0,367261.04,1833.0,1213.0,231121.59,136139.45,1343,991
1237,2020-11-11 00:00:00,134.61,2061,3080.0,414586.94,1806.0,1274.0,282884.93,131702.01,1274,1018
1238,2020-11-12 00:00:00,59.37,2899,16982.0,1008218.67,15318.0,1664.0,830970.81,177247.87,2202,943
1239,2020-11-13 00:00:00,134.44,1973,3388.0,455482.84,1502.0,1886.0,202886.57,252596.27,1328,860
1240,2020-11-14 00:00:00,111.16,2196,4109.0,456755.3,2251.0,1858.0,280778.13,175977.17,1416,1044
1241,2020-11-15 00:00:00,97.06,2265,3883.0,376898.17,1949.0,1934.0,194335.05,182563.11,1446,1087
1242,2020-11-16 00:00:00,105.88,2008,3108.0,329060.06,1741.0,1367.0,174470.17,154589.89,1290,929
1243,2020-11-17 00:00:00,117.01,1746,2417.0,282802.63,1180.0,1237.0,171356.11,111446.52,1063,848
1244,2020-11-18 00:00:00,121.61,1790,2575.0,313155.31,1152.0,1423.0,176021.06,137134.25,1091,843
1245,2020-11-19 00:00:00,119.69,2108,3133.0,374990.61,1614.0,1519.0,228549.81,146440.8,1331,1000
1246,2020-11-20 00:00:00,113.42,1732,2419.0,274353.95,1249.0,1170.0,156612.24,117741.71,1076,810
1247,2020-11-21 00:00:00,266.15,1666,2451.0,652343.85,1352.0,1099.0,465917.01,186426.84,1047,775
1248,2020-11-22 00:00:00,138.84,1733,2593.0,360013.21,1417.0,1176.0,237731.69,122281.52,1130,772
1249,2020-11-23 00:00:00,164.17,1393,1874.0,307659.87,944.0,930.0,110744.59,196915.28,850,646
1250,2020-11-24 00:00:00,125.6,1344,1678.0,210757.44,878.0,800.0,112444.78,98312.65,841,616
1251,2020-11-25 00:00:00,99.05,1604,2180.0,215930.1,1336.0,844.0,141144.49,74785.61,1025,713
1252,2020-11-26 00:00:00,117.05,1403,1927.0,225563.43,1185.0,742.0,133514.23,92049.2,920,598
1253,2020-11-27 00:00:00,75.99,2038,4557.0,346281.16,3325.0,1232.0,250027.45,96253.72,1357,907
1254,2020-11-28 00:00:00,82.15,2218,4229.0,347417.35,3090.0,1139.0,239710.96,107706.39,1504,997
1255,2020-11-29 00:00:00,129.38,2155,3574.0,462397.82,2483.0,1091.0,364861.1,97536.72,1399,1005
1256,2020-11-30 00:00:00,149.59,1363,1802.0,269555.71,1106.0,696.0,134324.54,135231.16,862,623
1257,2020-12-01 00:00:00,77.3,1514,2161.0,167046.05,1338.0,823.0,110491.22,56554.83,948,722
1258,2020-12-02 00:00:00,174.47,1813,2917.0,508926.34,2017.0,900.0,429702.67,79223.67,1221,791
1259,2020-12-03 00:00:00,94.73,1737,2518.0,238535.19,1731.0,787.0,164862.24,73672.94,1096,788
1260,2020-12-04 00:00:00,156.19,1841,3018.0,471378.27,2074.0,944.0,356240.44,115137.83,1212,817
1261,2020-12-05 00:00:00,96.81,1902,3436.0,332622.36,2432.0,1004.0,212070.65,120551.71,1226,881
1262,2020-12-06 00:00:00,103.71,2053,3740.0,387857.74,2531.0,1209.0,252274.28,135583.46,1324,957
1263,2020-12-07 00:00:00,86.59,1779,2809.0,243230.17,1783.0,1026.0,156240.57,86989.61,1123,840
1264,2020-12-08 00:00:00,124.44,1838,2474.0,307874.04,1539.0,935.0,155128.66,152745.38,1162,864
1265,2020-12-09 00:00:00,86.13,1686,2220.0,191216.22,1458.0,762.0,130064.3,61151.91,1071,782
1266,2020-12-10 00:00:00,81.44,1878,2754.0,224288.07,1897.0,857.0,169156.07,55132.0,1165,904
1267,2020-12-11 00:00:00,84.62,2603,8251.0,698189.22,7162.0,1089.0,609293.5,88895.72,1929,890
1268,2020-12-12 00:00:00,76.06,2250,3912.0,297566.01,2601.0,1311.0,181341.32,116224.7,1389,1080
1269,2020-12-13 00:00:00,128.44,2159,3175.0,407792.3,2008.0,1167.0,247743.26,160049.05,1331,1076
1270,2020-12-14 00:00:00,99.7,1754,2567.0,255937.95,1715.0,852.0,140825.53,115112.42,1075,832
1271,2020-12-15 00:00:00,86.27,1652,2161.0,186430.27,1289.0,872.0,97578.75,88851.52,991,790
1272,2020-12-16 00:00:00,122.09,1587,1896.0,231478.63,1228.0,668.0,163804.92,67673.71,984,719
1273,2020-12-17 00:00:00,200.6,1055,1255.0,251754.26,790.0,465.0,159377.72,92376.54,629,509
1274,2020-12-18 00:00:00,119.12,1857,2466.0,293737.97,1679.0,787.0,193320.24,100417.73,1174,863
1275,2020-12-19 00:00:00,117.34,1793,2835.0,332659.0,2079.0,756.0,227356.52,105302.47,1187,840
1276,2020-12-20 00:00:00,169.83,2145,3199.0,543289.53,2156.0,1043.0,430667.87,112621.66,1454,951
1277,2020-12-21 00:00:00,162.18,1653,2218.0,359705.64,1575.0,643.0,159552.01,200153.63,996,780
1278,2020-12-22 00:00:00,188.0,1895,2865.0,538625.11,1811.0,1054.0,225217.22,313407.89,1151,936
1279,2020-12-23 00:00:00,150.98,1678,2085.0,314797.47,1447.0,638.0,169150.08,145647.39,1113,696
1280,2020-12-24 00:00:00,153.88,1707,2480.0,381611.98,1642.0,838.0,204002.92,177609.06,1013,849
1281,2020-12-25 00:00:00,199.34,1464,1953.0,389308.99,1178.0,775.0,132081.08,257227.91,865,751
1282,2020-12-26 00:00:00,174.85,1581,2299.0,401981.62,1583.0,716.0,232511.72,169469.9,904,788
1283,2020-12-27 00:00:00,173.19,1473,2254.0,390376.62,1515.0,739.0,160887.03,229489.59,857,771
1284,2020-12-28 00:00:00,132.55,1345,1709.0,226524.45,1027.0,682.0,122603.06,103921.4,789,663
1285,2020-12-29 00:00:00,132.87,1451,1887.0,250730.61,1131.0,756.0,132408.97,118321.64,861,725
1286,2020-12-30 00:00:00,221.6,1289,1611.0,356999.99,952.0,659.0,123886.89,233113.1,792,615
1287,2020-12-31 00:00:00,150.49,1344,1712.0,257635.01,1159.0,553.0,166999.34,90635.66,855,592
1288,2021-01-01 00:00:00,127.41,1973,3587.0,457013.32,2814.0,773.0,300792.85,156220.47,1390,787
1289,2021-01-02 00:00:00,125.76,1527,2192.0,275656.86,1464.0,728.0,140361.74,135295.12,942,733
1290,2021-01-03 00:00:00,269.91,1096,1213.0,327400.88,722.0,491.0,152097.37,175303.51,627,545
1291,2021-01-04 00:00:00,256.85,1067,1413.0,362923.62,853.0,560.0,176466.11,186457.51,684,512
1292,2021-01-05 00:00:00,417.99,1151,1483.0,619879.79,849.0,634.0,186970.11,432909.68,684,577
1293,2021-01-06 00:00:00,603.0,1149,1624.0,979276.75,1010.0,614.0,311551.36,667725.39,703,549
1294,2021-01-07 00:00:00,366.75,1130,1319.0,483737.23,743.0,576.0,181252.3,302484.93,697,554
1295,2021-01-08 00:00:00,277.96,1363,2141.0,595110.75,1292.0,849.0,279969.46,315141.3,898,647
1296,2021-01-09 00:00:00,281.44,1448,1953.0,549650.11,1219.0,734.0,272098.93,277551.17,879,712
1297,2021-01-10 00:00:00,463.24,1348,1829.0,847262.19,1060.0,769.0,364744.45,482517.74,875,602
1298,2021-01-11 00:00:00,223.85,1037,1302.0,291449.94,702.0,600.0,137846.05,153603.89,655,487
1299,2021-01-12 00:00:00,184.36,1391,1689.0,311377.02,990.0,699.0,134714.05,176662.96,851,680
1300,2021-01-13 00:00:00,230.76,1627,2477.0,571585.54,1649.0,828.0,322295.61,249289.93,1041,773
1301,2021-01-14 00:00:00,169.22,1639,2776.0,469767.05,2095.0,681.0,324875.38,144891.67,1144,622
1302,2021-01-15 00:00:00,181.15,1458,2470.0,447448.79,1756.0,714.0,305615.96,141832.84,939,667
1303,2021-01-16 00:00:00,199.61,1473,3427.0,684066.46,2840.0,587.0,388451.22,295615.24,1007,593
1304,2021-01-17 00:00:00,274.71,1479,2017.0,554084.1,1244.0,773.0,275217.84,278866.26,944,657
1305,2021-01-18 00:00:00,364.3,1558,2026.0,738072.96,1085.0,941.0,230840.29,507232.67,971,720
1306,2021-01-19 00:00:00,325.1,1361,1627.0,528944.73,892.0,735.0,239237.68,289707.05,844,622
1307,2021-01-20 00:00:00,281.47,1610,2222.0,625428.9,1251.0,971.0,255322.56,370106.35,1030,790
1308,2021-01-21 00:00:00,263.81,1506,2236.0,589883.76,1394.0,842.0,285430.81,304452.95,1006,684
1309,2021-01-22 00:00:00,276.39,1525,2300.0,635686.2,1102.0,1198.0,343560.89,292125.31,1011,705
1310,2021-01-23 00:00:00,681.26,1637,2199.0,1498096.67,1298.0,901.0,269458.16,1228638.51,1050,732
1311,2021-01-24 00:00:00,472.84,1893,2383.0,1126780.81,1284.0,1099.0,401225.56,725555.25,1118,941
1312,2021-01-25 00:00:00,398.26,1522,1836.0,731206.17,1031.0,805.0,261838.0,469368.17,901,743
1313,2021-01-26 00:00:00,270.13,1922,3049.0,823630.14,1835.0,1214.0,336529.91,487100.23,1241,864
1314,2021-01-27 00:00:00,506.74,1745,2265.0,1147761.95,1263.0,1002.0,502633.86,645128.09,1103,816
1315,2021-01-28 00:00:00,481.29,1339,1619.0,779207.53,962.0,657.0,440503.63,338703.89,834,580
1316,2021-01-29 00:00:00,417.51,1576,2958.0,1234988.41,1965.0,993.0,881176.8,353811.61,1077,634
1317,2021-01-30 00:00:00,496.08,2477,6294.0,3122316.84,5216.0,1078.0,2473645.41,648671.42,1855,761
