,Date,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,ΔAverage USD,ΔActive market wallets,ΔNumber of sales,ΔSales USD,ΔPrimary Sales,ΔSecondary sales,ΔPrimary sales USD,ΔSecondary sales USD,ΔUnique buyers,ΔUnique sellers,ETH_Open,BTC_Open,Nasdaq_Open,USD_Open,Oil_Open,Gold_Open,SVI_NFT,SVI_metaverse,Year_Month,time_2017-06,time_2017-07,time_2017-08,time_2017-09,time_2017-10,time_2017-11,time_2017-12,time_2018-01,time_2018-02,time_2018-03,time_2018-04,time_2018-05,time_2018-06,time_2018-07,time_2018-08,time_2018-09,time_2018-10,time_2018-11,time_2018-12,time_2019-01,time_2019-02,time_2019-03,time_2019-04,time_2019-05,time_2019-06,time_2019-07,time_2019-08,time_2019-09,time_2019-10,time_2019-11,time_2019-12,time_2020-01,time_2020-02,time_2020-03,time_2020-04,time_2020-05,time_2020-06,time_2020-07,time_2020-08,time_2020-09,time_2020-10,time_2020-11,time_2020-12,time_2021-01,time_2021-02,time_2021-03,time_2021-04,time_2021-05,time_2021-06,time_2021-07,time_2021-08,time_2021-09,time_2021-10,time_2021-11,time_2021-12,time_2022-01,time_2022-02,time_2022-03,time_2022-04,time_2022-05,time_2022-06,time_2022-07,time_2022-08,time_2022-09,time_2022-10,time_2022-11,SVI_OpenSea Shared Storefront,avg_price,LOG_avg_price
1645,2021-12-24,1041.14,61982.0,82555.0,85950966.63,31146.0,51409.0,17227511.45,68723455.17,41720.0,30025.0,-146.08,-10962.0,-20014.0,-29972814.85,-10948.0,-9066.0,-7572042.03,-22400772.81,-9315.0,-4029.0,818.75,9859.6,,,,,,273.0,2021-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0.0035714285714286,-5.634789603169241
1646,2021-12-25,895.06,51020.0,62541.0,55978151.78,20198.0,42343.0,9655469.42,46322682.36,32405.0,25996.0,146.54,13238.0,25495.0,35719788.14,12286.0,13209.0,5777651.19,29942136.94,10257.0,6996.0,785.29,9709.5,,,,,,141.0,2021-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0.005,-5.298317366548036
1647,2021-12-26,1041.6,64258.0,88036.0,91697939.92,32484.0,55552.0,15433120.61,76264819.3,42662.0,32992.0,205.08,3786.0,3880.0,22892311.18,-2130.0,6010.0,497685.58,22394625.6,1066.0,4466.0,778.97,9747.6,6618.7,92.43,68.5,1312.8,,302.0,2021-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,286.0,0.0055,-5.2030071867437115
1648,2021-12-27,1246.68,68044.0,91916.0,114590251.1,30354.0,61562.0,15930806.19,98659444.9,43728.0,37458.0,-221.87,4665.0,2995.0,-17324245.76,1866.0,1129.0,7044314.32,-24368560.07,4235.0,1460.0,688.23,9244.2,6608.7,92.72,67.68,1305.5,,130.0,2021-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255.0,0.0014289030764965,-6.550848208439319
1649,2021-12-28,1024.81,72709.0,94911.0,97266005.34,32220.0,62691.0,22975120.51,74290884.83,47963.0,38918.0,94.8,-7380.0,-12090.0,-4539175.24,-7012.0,-5078.0,-4591616.12,52440.88,-6174.0,-3280.0,671.31,9076.8,6694.52,92.47,67.49,1304.4,,101.0,2021-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,173.0,0.01,-4.605170185988091
1650,2021-12-29,1119.61,65329.0,82821.0,92726830.1,25208.0,57613.0,18383504.39,74343325.71,41789.0,35638.0,-206.25,9300.0,29319.0,9697334.22,19531.0,9788.0,-1660028.25,11357362.47,9390.0,2308.0,670.12,9245.1,6592.93,91.81,68.56,1316.0,,86.0,2021-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,261.0,0.0025,-5.991464547107982
1651,2021-12-30,913.36,74629.0,112140.0,102424164.32,44739.0,67401.0,16723476.14,85700688.18,51179.0,37946.0,423.42,-10845.0,-29910.0,7499225.41,-23491.0,-6419.0,-1224063.15,8723288.56,-10764.0,-3974.0,689.83,9415.8,6669.44,91.53,68.15,1324.0,,48.0,2021-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,300.0,0.002,-6.214608098422191
1652,2021-12-31,1336.78,63784.0,82230.0,109923389.73,21248.0,60982.0,15499412.99,94423976.74,40415.0,33972.0,334.23,2464.0,5439.0,36572154.81,4111.0,1328.0,6796334.65,29775820.15,2121.0,2099.0,683.49,9352.2,,,,,,325.0,2021-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110.0,0.002,-6.214608098422191
1653,2022-01-01,1671.01,66248.0,87669.0,146495544.54,25359.0,62310.0,22295747.64,124199796.89,42536.0,36071.0,376.3,6016.0,-2378.0,28121237.76,-8686.0,6308.0,-6836342.26,34957580.04,1787.0,5507.0,643.96,8940.8,,,,,,260.0,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,315.0,0.0046666666666667,-5.367310238034981
1654,2022-01-02,2047.31,72264.0,85291.0,174616782.3,16673.0,68618.0,15459405.38,159157376.93,44323.0,41578.0,-198.59,-5.0,3920.0,-9690195.25,7989.0,-4069.0,7225535.86,-16915731.12,1577.0,-1876.0,661.65,9282.8,6748.59,91.58,68.21,1318.0,0.0,102.0,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.005,-5.298317366548036
1655,2022-01-03,1848.72,72259.0,89211.0,164926587.05,24662.0,64549.0,22684941.24,142241645.81,45900.0,39702.0,-210.09,4104.0,13347.0,3128360.73,10994.0,2353.0,7779268.48,-4650907.74,5721.0,825.0,617.37,8874.5,6606.61,91.21,68.03,1324.2,336.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.00499353841288425,-5.299610519733472
1656,2022-01-04,1638.63,76363.0,102558.0,168054947.78,35656.0,66902.0,30464209.72,137590738.07,51621.0,40527.0,-431.25,4652.0,15568.0,-25432366.6,10251.0,5317.0,-10650110.78,-14782255.83,2641.0,1689.0,702.94,9645.0,6514.32,90.78,67.75,1332.0,230.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.002,-6.214608098422191
1657,2022-01-05,1207.38,81015.0,118126.0,142622581.18,45907.0,72219.0,19814098.94,122808482.24,54262.0,42216.0,-27.83,-5933.0,-9312.0,-14270515.93,-4598.0,-4714.0,2282569.65,-16553085.58,-3163.0,-3769.0,644.08,8952.7,6680.88,90.92,68.95,1326.1,84.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.005,-5.298317366548036
1658,2022-01-06,1179.55,75082.0,108814.0,128352065.25,41309.0,67505.0,22096668.59,106255396.66,51099.0,38447.0,-106.62,-811.0,1091.0,-10432085.56,1083.0,8.0,-3096031.8,-7336053.76,-498.0,-914.0,622.01,8809.3,6699.16,90.26,68.22,1336.2,191.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0003,-8.111728083308073
1659,2022-01-07,1072.93,74271.0,109905.0,117919979.69,42392.0,67513.0,19000636.79,98919342.9,50601.0,37533.0,133.66,1406.0,-295.0,14333872.83,-3721.0,3426.0,-5748854.21,20082727.04,-1921.0,3566.0,605.58,8923.6,,,,,229.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0008,-7.1308988302963465
1660,2022-01-08,1206.59,75677.0,109610.0,132253852.52,38671.0,70939.0,13251782.58,119002069.94,48680.0,41099.0,206.68,6515.0,8791.0,35078833.58,-3309.0,12100.0,-367011.14,35445844.72,4988.0,4813.0,617.1,8867.0,,,,,267.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.005,-5.298317366548036
1661,2022-01-09,1413.27,82192.0,118401.0,167332686.1,35362.0,83039.0,12884771.44,154447914.66,53668.0,45912.0,-110.69,-18652.0,-34231.0,-57694427.58,-7421.0,-26810.0,4856518.65,-62550946.23,-12959.0,-12675.0,567.7,8292.3,6754.68,89.9,68.26,1348.5,397.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,473.0,0.0075,-4.892852258439873
1662,2022-01-10,1302.58,63540.0,84170.0,109638258.52,27941.0,56229.0,17741290.09,91896968.43,40709.0,33237.0,-324.51,8824.0,24153.0,-3691179.08,14211.0,9942.0,-1779728.4,-1911450.68,10273.0,3460.0,525.74,8179.0,6793.07,89.62,68.75,1352.4,,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116.0,0.01,-4.605170185988091
1663,2022-01-11,978.07,72364.0,108323.0,105947079.44,42152.0,66171.0,15961561.69,89985517.75,50982.0,36697.0,592.32,1076.0,-4492.0,57108361.67,-1556.0,-2936.0,32485475.82,24622885.86,427.0,-821.0,503.24,7908.5,6824.58,89.51,66.68,1350.4,,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0,0.01,-4.605170185988091
1664,2022-01-12,1570.39,73440.0,103831.0,163055441.11,40596.0,63235.0,48447037.51,114608403.61,51409.0,35876.0,-408.68,5016.0,13907.0,-26277519.08,2282.0,11625.0,-26597419.12,319900.03,2513.0,4179.0,511.75,8070.0,6738.65,89.41,66.42,1349.1,,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,189.0,0.0006,-7.418580902748128
1665,2022-01-13,1161.71,78456.0,117738.0,136777922.03,42878.0,74860.0,21849618.39,114928303.64,53922.0,40055.0,131.83,-1850.0,-11349.0,840532.43,-5343.0,-6006.0,324893.75,515638.69,-68.0,-1508.0,533.89,8362.2,6675.92,89.77,67.24,1349.8,,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,383.0,0.01,-4.605170185988091
1666,2022-01-14,1293.54,76606.0,106389.0,137618454.46,37535.0,68854.0,22174512.14,115443942.33,53854.0,38547.0,-110.87,3707.0,13972.0,4728724.1,1696.0,12276.0,-7946486.96,12675211.05,-413.0,4375.0,502.52,8004.6,,,,,,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220.0,0.0066666666666667,-5.010635294096251
1667,2022-01-15,1182.67,80313.0,120361.0,142347178.56,39231.0,81130.0,14228025.18,128119153.38,53441.0,42922.0,-199.95,18864.0,38286.0,13557716.11,16661.0,21625.0,12293659.12,1264056.99,16192.0,8218.0,494.36,7891.1,,,,,,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,215.0,0.008,-4.8283137373023015
1668,2022-01-16,982.72,99177.0,158647.0,155904894.67,55892.0,102755.0,26521684.3,129383210.37,69633.0,51140.0,-86.13,-8619.0,-37416.0,-47210433.03,-20854.0,-16562.0,-12032297.93,-35178135.1,-8959.0,-1991.0,494.25,7926.9,6696.02,89.76,67.18,1337.6,0.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,148.0,0.008,-4.8283137373023015
1669,2022-01-17,896.59,90558.0,121231.0,108694461.64,35038.0,86193.0,14489386.37,94205075.27,60674.0,49149.0,129.51,-9502.0,-20719.0,-5559147.36,511.0,-21230.0,2686725.87,-8245873.23,-5776.0,-8767.0,430.13,6963.3,6627.32,89.52,66.75,1356.3,292.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,127.0,0.0075,-4.892852258439873
1670,2022-01-18,1026.1,81056.0,100512.0,103135314.28,35549.0,64963.0,17176112.24,85959202.04,54898.0,40382.0,145.89,11215.0,38626.0,59932589.45,25615.0,13011.0,25953048.02,33979541.44,12266.0,3385.0,415.43,6855.6,6578.84,89.58,65.59,1343.1,242.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,164.0,0.0016666666666667,-6.396929655216127
1671,2022-01-19,1171.99,92271.0,139138.0,163067903.73,61164.0,77974.0,43129160.26,119938743.48,67164.0,43767.0,53.62,18790.0,15773.0,26792121.15,-9773.0,25546.0,412310.24,26379810.91,7179.0,16065.0,399.04,6782.6,6585.52,89.83,63.3,1339.8,225.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120.0,0.00375,-5.585999438999818
1672,2022-01-20,1225.61,111061.0,154911.0,189860024.88,51391.0,103520.0,43541470.5,146318554.39,74343.0,59832.0,145.69,-27275.0,-45893.0,-40363558.49,-19808.0,-26085.0,-26601477.85,-13762080.65,-17884.0,-15918.0,400.67,7035.7,6488.48,90.07,62.0,1338.0,311.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83.0,0.004,-5.521460917862246
1673,2022-01-21,1371.3,83786.0,109018.0,149496466.39,31583.0,77435.0,16939992.65,132556473.74,56459.0,43914.0,-289.44,-13198.0,-21797.0,-55135474.59,-7946.0,-13851.0,-1749243.71,-53386230.88,-9431.0,-8326.0,384.85,6905.9,,,,,298.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.0,0.0077142857142857,-4.8646813814731775
1674,2022-01-22,1081.86,70588.0,87221.0,94360991.8,23637.0,63584.0,15190748.94,79170242.86,47028.0,35588.0,-46.49,1445.0,16432.0,12957881.13,12087.0,4345.0,489141.36,12468739.76,2254.0,2154.0,369.97,6624.5,,,,,247.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,196.0,0.008,-4.8283137373023015
1675,2022-01-23,1035.37,72033.0,103653.0,107318872.93,35724.0,67929.0,15679890.3,91638982.62,49282.0,37742.0,-92.75,-3631.0,-6187.0,-15445815.84,-2853.0,-3334.0,-1396333.15,-14049482.68,-3128.0,-2231.0,381.69,6783.7,6514.48,90.38,63.7,1329.7,249.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.004,-5.521460917862246
1676,2022-01-24,942.62,68402.0,97466.0,91873057.09,32871.0,64595.0,14283557.15,77589499.94,46154.0,35511.0,739.26,11585.0,15832.0,98681002.1,7678.0,8154.0,32375965.49,66305036.61,7821.0,7054.0,378.62,6808.7,6619.22,90.09,63.6,1337.1,101.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1677,2022-01-25,1681.88,79987.0,113298.0,190554059.19,40549.0,72749.0,46659522.64,143894536.55,53975.0,42565.0,83.12,-1565.0,411.0,10142210.17,2809.0,-2398.0,-17779577.65,27921787.82,769.0,-2232.0,415.58,7423.8,6326.54,90.16,63.59,1336.7,60.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0004,-7.824046010856292
1678,2022-01-26,1765.0,78422.0,113709.0,200696269.36,43358.0,70351.0,28879944.99,171816324.37,54744.0,40333.0,-175.97,1181.0,16476.0,6172235.25,7929.0,8547.0,-486243.6,6658478.85,3062.0,352.0,385.02,7067.2,6448.05,90.02,62.89,1345.0,135.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1679,2022-01-27,1589.03,79603.0,130185.0,206868504.61,51287.0,78898.0,28393701.39,178474803.22,57806.0,40685.0,-198.61,-1611.0,-27167.0,-63629943.28,-15623.0,-11544.0,-4653158.14,-58976785.14,-4379.0,-1563.0,378.85,6825.4,6528.23,89.97,64.91,1336.3,212.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1680,2022-01-28,1390.42,77992.0,103018.0,143238561.33,35664.0,67354.0,23740543.25,119498018.08,53427.0,39122.0,-169.45,631.0,27652.0,16305674.7,17903.0,9749.0,1859193.39,14446481.31,2507.0,305.0,394.1,6939.1,,,,,203.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1681,2022-01-29,1220.97,78623.0,130670.0,159544236.03,53567.0,77103.0,25599736.64,133944499.39,55934.0,39427.0,428.76,929.0,-15871.0,29843576.46,-16211.0,340.0,-1584731.29,31428307.75,-698.0,1198.0,393.75,6856.5,,,,,226.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1682,2022-01-30,1649.73,79552.0,114799.0,189387812.49,37356.0,77443.0,24015005.35,165372807.14,55236.0,40625.0,235.71,5652.0,147.0,27335974.44,5187.0,-5040.0,19689586.58,7646387.85,4752.0,244.0,384.13,7132.4,,90.07,,,87.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,292.0,0.001,-6.907755278982137
1683,2022-01-31,1885.44,85204.0,114946.0,216723786.93,42543.0,72403.0,43704591.93,173019194.99,59988.0,40869.0,-78.23,825.0,5559.0,1053772.75,-2310.0,7869.0,-6639535.55,7693308.31,-470.0,2633.0,446.86,7955.2,6493.51,90.07,64.69,1329.3,258.0,,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,132.0,0.004,-5.521460917862246
1684,2022-02-01,1807.21,86029.0,120505.0,217777559.68,40233.0,80272.0,37065056.38,180712503.3,59518.0,43502.0,-462.44,1856.0,-255.0,-56068516.17,1186.0,-1441.0,-9043098.93,-47025417.25,3549.0,-1219.0,448.73,7803.0,6488.02,89.32,64.7,1351.1,159.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205.0,0.005,-5.298317366548036
1685,2022-02-02,1344.77,87885.0,120250.0,161709043.51,41419.0,78831.0,28021957.45,133687086.05,63067.0,42283.0,-4.32,-5128.0,-9771.0,-13617321.21,-7961.0,-1810.0,6693760.87,-20311082.07,-6038.0,-1393.0,485.97,8146.5,6791.39,89.02,65.53,1351.1,177.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,381.0,0.0035,-5.654992310486769
1686,2022-02-03,1340.45,82757.0,110479.0,148091722.3,33458.0,77021.0,34715718.32,113376003.98,57029.0,40890.0,-54.5,-1449.0,-1464.0,-7903390.89,-5173.0,3709.0,-21573119.85,13669728.95,-3926.0,2310.0,523.46,8474.0,6644.4,89.47,65.9,1350.6,152.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154.0,0.001,-6.907755278982137
1687,2022-02-04,1285.95,81308.0,109015.0,140188331.41,28285.0,80730.0,13142598.47,127045732.93,53103.0,43200.0,-17.14,-16521.0,-27380.0,-36608743.59,-6782.0,-20598.0,-2350400.34,-34258343.24,-11783.0,-9983.0,520.44,8549.1,,,,,71.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,156.0,0.004,-5.521460917862246
1688,2022-02-05,1268.81,64787.0,81635.0,103579587.82,21503.0,60132.0,10792198.13,92787389.69,41320.0,33217.0,-348.31,3406.0,18148.0,-11729661.59,15260.0,2888.0,621138.36,-12350799.95,3896.0,1206.0,543.15,8917.3,,,,,205.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,338.0,0.00018999999999999998,-8.568486485803788
