,DateTime,Average_NFT_in_USD,Active_market_wallets,Number_of_sales,Sales_USD,Primary_Sales,Secondary_sales,Primary_sales_USD,Secondary_sales_USD,Unique_buyers,Unique_sellers,ΔAverage_NFT_in_USD,ΔActive_market_wallets,ΔNumber_of_sales,ΔSales_USD,ΔPrimary_Sales,ΔSecondary_sales,ΔPrimary_sales_USD,ΔSecondary_sales_USD,ΔUnique_buyers,ΔUnique_sellers,extern_Open_ETH,extern_Open_BTC,extern_Open_NASDAQ,extern_Open_USD,SVI_BAYC,SVI_bored_ape_yacht_club,SVI_cryptopunks,SVI_metaverse,SVI_NFT,month,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
152,2022-03-02,847.94,55784.0,68739.0,58287673.96,20530.0,48209.0,7322217.01,50965456.95,38544.0,28744.0,39.22,-4612.0,-7914.0,-4324608.74,-8408.0,494.0,189524.1,-4514132.85,-5872.0,-1672.0,2972.471924,44357.617188,13597.530272999998,97.370003,250,116,220,1100,1771,3,0,0,1,0,0,0,0,0,0,0,0,0
153,2022-03-03,887.16,51172.0,60825.0,53963065.22,12122.0,48703.0,7511741.11,46451324.1,32672.0,27072.0,73.43,3061.0,5171.0,9433729.8,6748.0,-1577.0,4340783.48,5092946.33,3927.0,896.0,2950.1567379999997,43925.195313,13837.589844,97.470001,178,260,130,1357,1724,3,0,0,1,0,0,0,0,0,0,0,0,0
154,2022-03-04,960.59,54233.0,65996.0,63396795.02,18870.0,47126.0,11852524.59,51544270.43,36599.0,27968.0,-200.85,-2356.0,3378.0,-10686972.98,3140.0,238.0,-4610541.76,-6076431.22,-1841.0,-1182.0,2834.987305,42458.140625,13455.230469,98.040001,170,341,363,1805,1952,3,0,0,1,0,0,0,0,0,0,0,0,0
155,2022-03-05,759.74,51877.0,69374.0,52709822.04,22010.0,47364.0,7241982.83,45467839.21,34758.0,26786.0,-29.8,-7928.0,-20232.0,-16838984.76,-13922.0,-6310.0,-4170234.94,-12668749.82,-7626.0,-2722.0,2618.4736329999996,39148.449219,,,276,358,292,1443,1696,3,0,0,1,0,0,0,0,0,0,0,0,0
156,2022-03-06,729.94,43949.0,49142.0,35870837.28,8088.0,41054.0,3071747.89,32799089.39,27132.0,24064.0,105.44,1794.0,1967.0,6825211.91,134.0,1833.0,544719.62,6280492.28,1343.0,1207.0,2664.943604,39404.199219,,,142,186,308,1415,1710,3,0,0,1,0,0,0,0,0,0,0,0,0
157,2022-03-07,835.38,45743.0,51109.0,42696049.19,8222.0,42887.0,3616467.51,39079581.67,28475.0,25271.0,200.62,-4597.0,-5908.0,4133234.93,73.0,-5981.0,-317315.19,4450550.13,-3607.0,-2301.0,2555.297607,38429.304688,13328.360352,98.57,229,223,148,1476,1727,3,0,0,1,0,0,0,0,0,0,0,0,0
158,2022-03-08,1036.0,41146.0,45201.0,46829284.12,8295.0,36906.0,3299152.32,43530131.8,24868.0,22970.0,-203.18,2848.0,4537.0,-5405648.25,560.0,3977.0,68342.55,-5473990.8,2182.0,1596.0,2497.721436,38059.902344,12800.040039,99.239998,206,201,362,1508,1649,3,0,0,1,0,0,0,0,0,0,0,0,0
159,2022-03-09,832.82,43994.0,49738.0,41423635.87,8855.0,40883.0,3367494.87,38056141.0,27050.0,24566.0,54.31,-3185.0,-3955.0,-808002.17,-2171.0,-1784.0,-191917.74,-616084.42,-2596.0,-1665.0,2577.165283,38742.816406,13113.700195,99.120003,132,240,319,1578,1754,3,0,0,1,0,0,0,0,0,0,0,0,0
160,2022-03-10,887.13,40809.0,45783.0,40615633.7,6684.0,39099.0,3175577.13,37440056.58,24454.0,22901.0,470.94,353.0,-415.0,20997444.11,227.0,-642.0,3145804.23,17851639.87,268.0,494.0,2729.116455,41974.070313,13098.349609,98.059998,131,187,120,1597,1701,3,0,0,1,0,0,0,0,0,0,0,0,0
161,2022-03-11,1358.07,41162.0,45368.0,61613077.81,6911.0,38457.0,6321381.36,55291696.45,24722.0,23395.0,23.75,-1360.0,-1882.0,-1523055.75,1003.0,-2885.0,-2572194.46,1049138.72,-558.0,-1444.0,2608.27124,39439.96875,13229.769531,98.360001,228,197,105,1649,1836,3,0,0,1,0,0,0,0,0,0,0,0,0
162,2022-03-12,1381.82,39802.0,43486.0,60090022.06,7914.0,35572.0,3749186.9,56340835.17,24164.0,21951.0,-299.99,-262.0,4471.0,-8207573.59,2175.0,2296.0,-642552.42,-7565021.18,73.0,89.0,2559.660645,38794.464844,,,134,224,229,1569,1725,3,0,0,1,0,0,0,0,0,0,0,0,0
163,2022-03-13,1081.83,39540.0,47957.0,51882448.47,10089.0,37868.0,3106634.48,48775813.99,24237.0,22040.0,-180.1,-1459.0,-6747.0,-14721962.19,-3727.0,-3020.0,-198508.95,-14523453.24,-1474.0,-602.0,2573.488037,38884.726563,,,174,274,166,1702,1809,3,0,0,1,0,0,0,0,0,0,0,0,0
164,2022-03-14,901.73,38081.0,41210.0,37160486.28,6362.0,34848.0,2908125.53,34252360.75,22763.0,21438.0,41.59,3729.0,5594.0,6991820.92,1977.0,3617.0,246538.65,6745282.28,2928.0,1779.0,2518.486328,37846.316406,12795.120117,99.129997,297,269,228,1609,1832,3,0,0,1,0,0,0,0,0,0,0,0,0
165,2022-03-15,943.32,41810.0,46804.0,44152307.2,8339.0,38465.0,3154664.18,40997643.03,25691.0,23217.0,661.55,-4539.0,-6273.0,20896324.49,-2709.0,-3564.0,1108327.08,19787997.41,-2900.0,-2868.0,2590.668945,39664.25,12685.230469,99.129997,267,182,156,1558,1852,3,0,0,1,0,0,0,0,0,0,0,0,0
166,2022-03-16,1604.87,37271.0,40531.0,65048631.69,5630.0,34901.0,4262991.26,60785640.44,22791.0,20349.0,1290.73,950.0,2787.0,60382817.51,2970.0,-183.0,4590342.83,55792474.66,1342.0,101.0,2620.028564,39335.570313,13119.370117,98.889999,352,295,82,1745,1943,3,0,0,1,0,0,0,0,0,0,0,0,0
167,2022-03-17,2895.6,38221.0,43318.0,125431449.2,8600.0,34718.0,8853334.09,116578115.1,24133.0,20450.0,-343.05,-1192.0,-3963.0,-24973273.5,-2405.0,-1558.0,-1497948.76,-23475324.74,-1710.0,-447.0,2771.964111,41140.84375,13360.719727,98.5,899,565,227,1619,1978,3,0,0,1,0,0,0,0,0,0,0,0,0
168,2022-03-18,2552.55,37029.0,39355.0,100458175.7,6195.0,33160.0,7355385.33,93102790.36,22423.0,20003.0,51.37,-1243.0,-865.0,-230541.2,625.0,-1490.0,-731755.46,501214.3,-1132.0,-404.0,2814.43457,40944.839844,13564.629883000001,98.0,1001,703,125,1382,2066,3,0,0,1,0,0,0,0,0,0,0,0,0
169,2022-03-19,2603.92,35786.0,38490.0,100227634.5,6820.0,31670.0,6623629.87,93604004.66,21291.0,19599.0,-929.74,852.0,3267.0,-30319024.77,1256.0,2011.0,-2192426.79,-28126598.01,968.0,820.0,2944.72168,41794.648438,,,516,735,120,1160,2111,3,0,0,1,0,0,0,0,0,0,0,0,0
170,2022-03-20,1674.18,36638.0,41757.0,69908609.73,8076.0,33681.0,4431203.08,65477406.65,22259.0,20419.0,-171.74,-1360.0,-1167.0,-8923141.6,-233.0,-934.0,2835306.31,-11758447.91,-915.0,-996.0,2946.547607,42191.40625,,,341,555,513,1117,1888,3,0,0,1,0,0,0,0,0,0,0,0,0
171,2022-03-21,1502.44,35278.0,40590.0,60985468.13,7843.0,32747.0,7266509.39,53718958.74,21344.0,19423.0,-256.65,-550.0,-498.0,-11036915.96,576.0,-1074.0,-2586979.7,-8449936.26,-734.0,-759.0,2860.103271,41246.132813,13860.389647999998,98.239998,427,494,189,1553,1863,3,0,0,1,0,0,0,0,0,0,0,0,0
172,2022-03-22,1245.79,34728.0,40092.0,49948552.17,8419.0,31673.0,4679529.69,45269022.48,20610.0,18664.0,169.71,2663.0,3221.0,11362592.5,-855.0,4076.0,-951790.57,12314383.07,1854.0,1703.0,2897.77417,41074.105469,13866.429688,98.489998,384,403,286,1494,1943,3,0,0,1,0,0,0,0,0,0,0,0,0
173,2022-03-23,1415.5,37391.0,43313.0,61311144.67,7564.0,35749.0,3727739.12,57583405.55,22464.0,20367.0,308.91,98.0,141.0,13621557.37,-74.0,215.0,1455312.08,12166245.29,-71.0,342.0,2973.14502,42364.378906,13990.349609,98.480003,555,465,196,1329,1966,3,0,0,1,0,0,0,0,0,0,0,0,0
174,2022-03-24,1724.41,37489.0,43454.0,74932702.04,7490.0,35964.0,5183051.2,69749650.84,22393.0,20709.0,-363.59,483.0,5773.0,-7942446.79,4778.0,995.0,2210429.47,-10152876.26,1381.0,227.0,3031.060791,42886.652344,14001.320313,98.639999,440,472,296,1287,1859,3,0,0,1,0,0,0,0,0,0,0,0,0
175,2022-03-25,1360.82,37972.0,49227.0,66990255.25,12268.0,36959.0,7393480.67,59596774.58,23774.0,20936.0,378.28,-7242.0,-16832.0,-10645104.74,-5764.0,-11068.0,301992.31,-10947097.05,-6523.0,-4060.0,3108.448975,43964.546875,14194.719727000002,98.75,254,470,318,1649,1745,3,0,0,1,0,0,0,0,0,0,0,0,0
176,2022-03-26,1739.1,30730.0,32395.0,56345150.51,6504.0,25891.0,7695472.98,48649677.53,17251.0,16876.0,-240.89,3125.0,5158.0,-82760.84,-574.0,5732.0,-1690461.47,1607700.63,2435.0,2027.0,3106.405273,44349.859375,,,175,473,315,1550,1769,3,0,0,1,0,0,0,0,0,0,0,0,0
177,2022-03-27,1498.21,33855.0,37553.0,56262389.67,5930.0,31623.0,6005011.51,50257378.16,19686.0,18903.0,-331.41,1648.0,8876.0,-2089120.07,3422.0,5454.0,-1125085.51,-964034.56,2416.0,826.0,3143.795654,44505.355469,,,192,409,209,1319,1705,3,0,0,1,0,0,0,0,0,0,0,0,0
178,2022-03-28,1166.8,35503.0,46429.0,54173269.6,9352.0,37077.0,4879926.0,49293343.6,22102.0,19729.0,213.79,-2245.0,-10314.0,-4298156.05,-4458.0,-5856.0,-590796.09,-3707359.96,-2519.0,-1138.0,3292.32251,46821.851563,14177.209961000002,98.809998,405,305,409,1309,1693,3,0,0,1,0,0,0,0,0,0,0,0,0
179,2022-03-29,1380.59,33258.0,36115.0,49875113.55,4894.0,31221.0,4289129.91,45585983.64,19583.0,18591.0,1137.6,-5951.0,-8645.0,19299623.18,-1018.0,-7627.0,5760208.86,13539414.33,-3809.0,-3509.0,3335.02124,47100.4375,14500.389647999998,99.08000200000001,312,512,200,1342,1747,3,0,0,1,0,0,0,0,0,0,0,0,0
180,2022-03-30,2518.19,27307.0,27470.0,69174736.73,3876.0,23594.0,10049338.77,59125397.97,15774.0,15082.0,347.1,-1676.0,-2364.0,2766844.19,-587.0,-1777.0,-4802553.72,7569397.9,-1623.0,-820.0,3401.5261229999996,47456.898438,14558.589844,98.370003,337,503,186,1527,1791,3,0,0,1,0,0,0,0,0,0,0,0,0
181,2022-03-31,2865.29,25631.0,25106.0,71941580.92,3289.0,21817.0,5246785.05,66694795.87,14151.0,14262.0,618.28,-1631.0,-1072.0,11782535.04,-549.0,-523.0,-969898.44,12752433.48,-987.0,-813.0,3385.289307,47062.148438,14444.780272999998,97.83000200000001,351,217,288,1525,1755,3,0,0,1,0,0,0,0,0,0,0,0,0
182,2022-04-01,3483.57,24000.0,24034.0,83724115.96,2740.0,21294.0,4276886.61,79447229.35,13164.0,13449.0,211.62,5477.0,7608.0,33199243.94,1108.0,6500.0,3182054.91,30017189.05,3365.0,3453.0,3282.576172,45554.164063,14269.530272999998,98.339996,219,285,362,1871,2022,4,0,0,0,1,0,0,0,0,0,0,0,0
183,2022-04-02,3695.19,29477.0,31642.0,116923359.9,3848.0,27794.0,7458941.52,109464418.4,16529.0,16902.0,-967.89,7969.0,18818.0,20695956.5,9019.0,9799.0,8211087.55,12484868.9,6593.0,4546.0,3449.788574,46285.5,,,265,271,482,1504,1897,4,0,0,0,1,0,0,0,0,0,0,0,0
184,2022-04-03,2727.3,37446.0,50460.0,137619316.4,12867.0,37593.0,15670029.07,121949287.3,23122.0,21448.0,-199.03,-3205.0,-8032.0,-30349726.6,-5682.0,-2350.0,-6975641.33,-23374085.21,-3035.0,-1273.0,3444.810547,45859.128906,,,503,279,374,1406,1848,4,0,0,0,1,0,0,0,0,0,0,0,0
185,2022-04-04,2528.27,34241.0,42428.0,107269589.8,7185.0,35243.0,8694387.74,98575202.09,20087.0,20175.0,-86.83,-3288.0,-10028.0,-28166821.12,-3203.0,-6825.0,-3592283.75,-24574537.4,-2775.0,-2091.0,3522.36499,46445.273438,14304.349609,98.57,458,268,173,1539,1913,4,0,0,0,1,0,0,0,0,0,0,0,0
186,2022-04-05,2441.44,30953.0,32400.0,79102768.68,3982.0,28418.0,5102103.99,74000664.69,17312.0,18084.0,-1455.03,21553.0,31805.0,-15770015.22,7480.0,24325.0,2398889.52,-18168904.73,13153.0,12338.0,3521.239746,46624.507813,14490.259766,99.0,286,423,324,1726,2008,4,0,0,0,1,0,0,0,0,0,0,0,0
187,2022-04-06,986.41,52506.0,64205.0,63332753.46,11462.0,52743.0,7500993.51,55831759.96,30465.0,30422.0,275.68,-2270.0,-6302.0,9746203.91,-1044.0,-5258.0,4512962.89,5233241.01,-224.0,-2581.0,3411.672119,45544.355469,14002.580078,99.470001,213,273,133,1510,2058,4,0,0,0,1,0,0,0,0,0,0,0,0
188,2022-04-07,1262.09,50236.0,57903.0,73078957.37,10418.0,47485.0,12013956.4,61065000.97,30241.0,27841.0,-178.55,-8367.0,-11844.0,-23172039.27,-6083.0,-5761.0,-6970097.7,-16201941.57,-5710.0,-4283.0,3172.197266,43207.5,13861.490234,99.650002,277,305,347,1550,2091,4,0,0,0,1,0,0,0,0,0,0,0,0
189,2022-04-08,1083.54,41869.0,46059.0,49906918.1,4335.0,41724.0,5043858.7,44863059.4,24531.0,23558.0,224.56,-5500.0,-5017.0,3780191.21,1176.0,-6193.0,802065.0,2978126.2,-3210.0,-3410.0,3233.272461,43505.136719,13830.469727000002,99.82,151,567,342,1626,1388,4,0,0,0,1,0,0,0,0,0,0,0,0
190,2022-04-09,1308.1,36369.0,41042.0,53687109.31,5511.0,35531.0,5845923.7,47841185.6,21321.0,20148.0,-23.2,-3814.0,-3315.0,-5211726.55,472.0,-3787.0,-1559017.13,-3652709.41,-1889.0,-2578.0,3191.9760739999997,42282.078125,,,177,260,231,1387,1321,4,0,0,0,1,0,0,0,0,0,0,0,0
191,2022-04-10,1284.9,32555.0,37727.0,48475382.76,5983.0,31744.0,4286906.57,44188476.19,19432.0,17570.0,114.34,-2510.0,-4784.0,-2380105.84,-2033.0,-2751.0,-875996.42,-1504109.41,-1873.0,-1229.0,3261.291504,42781.089844,,,281,439,111,1190,1338,4,0,0,0,1,0,0,0,0,0,0,0,0
192,2022-04-11,1399.24,30045.0,32943.0,46095276.92,3950.0,28993.0,3410910.15,42684366.78,17559.0,16341.0,37.38,-664.0,-987.0,-186788.22,-71.0,-916.0,61143.49,-247931.71,-449.0,-489.0,3209.576904,42201.039063,13547.290038999998,99.839996,272,305,170,1506,1383,4,0,0,0,1,0,0,0,0,0,0,0,0
193,2022-04-12,1436.62,29381.0,31956.0,45908488.7,3879.0,28077.0,3472053.64,42436435.07,17110.0,15852.0,174.49,3552.0,5428.0,14321234.23,4551.0,877.0,3080106.47,11241127.75,3669.0,379.0,2981.420654,39533.714844,13584.69043,100.040001,201,364,278,1579,1295,4,0,0,0,1,0,0,0,0,0,0,0,0
194,2022-04-13,1611.11,32933.0,37384.0,60229722.93,8430.0,28954.0,6552160.11,53677562.82,20779.0,16231.0,-230.53,2798.0,7427.0,1635419.54,5465.0,1962.0,593965.78,1041453.76,2953.0,1084.0,3029.87793,40123.570313,13373.120117,100.339996,289,529,331,1534,1324,4,0,0,0,1,0,0,0,0,0,0,0,0
195,2022-04-14,1380.58,35731.0,44811.0,61865142.47,13895.0,30916.0,7146125.89,54719016.58,23732.0,17315.0,-95.55,-2862.0,-6806.0,-13027699.38,-6984.0,178.0,-2189166.3,-10838533.09,-3884.0,101.0,3117.821777,41160.21875,13647.429688,99.790001,458,408,222,1536,1392,4,0,0,0,1,0,0,0,0,0,0,0,0
196,2022-04-15,1285.03,32869.0,38005.0,48837443.09,6911.0,31094.0,4956959.59,43880483.49,19848.0,17416.0,3259.79,6430.0,8811.0,163932860.3,6551.0,2260.0,65678958.14,98253902.21,7467.0,1446.0,3020.134521,39939.402344,,,344,556,212,1181,2146,4,0,0,0,1,0,0,0,0,0,0,0,0
197,2022-04-16,4544.82,39299.0,46816.0,212770303.4,13462.0,33354.0,70635917.73,142134385.7,27315.0,18862.0,-1341.69,-8732.0,-10566.0,-96656810.0,-6901.0,-3665.0,-63796400.44,-32860409.6,-9313.0,-2448.0,3041.123291,40552.316406,,,204,307,298,1090,1845,4,0,0,0,1,0,0,0,0,0,0,0,0
198,2022-04-17,3203.13,30567.0,36250.0,116113493.4,6561.0,29689.0,6839517.29,109273976.1,18002.0,16414.0,-754.5,5528.0,6811.0,-10672932.8,365.0,6446.0,3285467.69,-13958400.44,3550.0,3396.0,3061.881836,40417.777344,,,371,341,334,1129,1959,4,0,0,0,1,0,0,0,0,0,0,0,0
199,2022-04-18,2448.63,36095.0,43061.0,105440560.6,6926.0,36135.0,10124984.98,95315575.66,21552.0,19810.0,143.95,-1713.0,-3679.0,-3339760.2,-240.0,-3439.0,-2733046.69,-606713.59,-1148.0,-1308.0,2993.4838870000003,39721.203125,13319.389648,100.5,269,404,349,1376,1905,4,0,0,0,1,0,0,0,0,0,0,0,0
200,2022-04-19,2592.58,34382.0,39382.0,102100800.4,6686.0,32696.0,7391938.29,94708862.07,20404.0,18502.0,247.4,-3579.0,-4680.0,-3547752.06,-1942.0,-2738.0,-1235405.01,-2312347.01,-2152.0,-2090.0,3057.5703129999997,40828.175781,13312.44043,100.83000200000001,203,424,294,1458,1958,4,0,0,0,1,0,0,0,0,0,0,0,0
201,2022-04-20,2839.98,30803.0,34702.0,98553048.34,4744.0,29958.0,6156533.28,92396515.06,18252.0,16412.0,122.73,501.0,726.0,6409669.96,-37.0,763.0,820260.18,5589409.8,100.0,416.0,3103.935059,41501.746094,13665.379883000001,100.980003,374,202,335,1397,1957,4,0,0,0,1,0,0,0,0,0,0,0,0
202,2022-04-21,2962.71,31304.0,35428.0,104962718.3,4707.0,30721.0,6976793.46,97985924.86,18352.0,16828.0,-798.75,2114.0,4462.0,-18642206.18,4358.0,104.0,1036192.46,-19678398.66,1856.0,565.0,3077.829346,41371.515625,13623.700195,100.349998,412,214,190,1489,1952,4,0,0,0,1,0,0,0,0,0,0,0,0
203,2022-04-22,2163.96,33418.0,39890.0,86320512.12,9065.0,30825.0,8012985.92,78307526.2,20208.0,17393.0,-263.25,2856.0,8377.0,5421030.85,6279.0,2098.0,3722876.31,1698154.54,3418.0,637.0,2986.938721,40525.863281,13168.799805,100.620003,333,740,197,1403,1835,4,0,0,0,1,0,0,0,0,0,0,0,0
204,2022-04-23,1900.71,36274.0,48267.0,91741542.97,15344.0,32923.0,11735862.23,80005680.74,23626.0,18030.0,360.84,-300.0,-1698.0,13576631.63,-1157.0,-541.0,1234595.29,12342036.35,-1100.0,378.0,2964.802246,39738.722656,,,615,487,221,1300,1673,4,0,0,0,1,0,0,0,0,0,0,0,0
205,2022-04-24,2261.55,35974.0,46569.0,105318174.6,14187.0,32382.0,12970457.52,92347717.09,22526.0,18408.0,182.95,2841.0,-1188.0,5615853.4,-2599.0,1411.0,11488644.09,-5872790.71,-67.0,3056.0,2937.347168,39478.375,,,347,200,203,1246,1642,4,0,0,0,1,0,0,0,0,0,0,0,0
206,2022-04-25,2444.5,38815.0,45381.0,110934028.0,11588.0,33793.0,24459101.61,86474926.38,22459.0,21464.0,-769.76,4955.0,17193.0,-6138898.0,16770.0,423.0,-3777659.17,-2361238.82,5801.0,-368.0,2922.990234,39472.605469,12749.169922,101.120003,620,455,567,1504,1779,4,0,0,0,1,0,0,0,0,0,0,0,0
207,2022-04-26,1674.74,43770.0,62574.0,104795130.0,28358.0,34216.0,20681442.44,84113687.56,28260.0,21096.0,-338.7,1602.0,274.0,-20827424.86,-2645.0,2919.0,-9261125.04,-11566299.83,3514.0,-149.0,3008.946289,40448.421875,12918.040039,101.730003,710,1033,60,1456,1718,4,0,0,0,1,0,0,0,0,0,0,0,0
208,2022-04-27,1336.04,45372.0,62848.0,83967705.14,25713.0,37135.0,11420317.4,72547387.73,31774.0,20947.0,155.84,-396.0,1670.0,12285384.23,6173.0,-4503.0,11011991.56,1273392.68,624.0,-2097.0,2808.645996,38120.300781,12500.879883,102.279999,500,708,296,1593,1815,4,0,0,0,1,0,0,0,0,0,0,0,0
209,2022-04-28,1491.88,44976.0,64518.0,96253089.37,31886.0,32632.0,22432308.96,73820780.41,32398.0,18850.0,574.6,-11036.0,-20132.0,-4530250.24,-16270.0,-3862.0,-13406860.13,8876609.89,-10862.0,-3215.0,2888.849854,39241.429688,12712.860352,103.040001,594,714,201,1619,1843,4,0,0,0,1,0,0,0,0,0,0,0,0
210,2022-04-29,2066.48,33940.0,44386.0,91722839.13,15616.0,28770.0,9025448.83,82697390.3,21536.0,15635.0,-250.61,3035.0,10892.0,8654584.57,8293.0,2599.0,-2485820.52,11140405.06,2289.0,1069.0,2936.776611,39768.617188,12710.419922,103.66999799999999,396,569,257,1639,1843,4,0,0,0,1,0,0,0,0,0,0,0,0
211,2022-04-30,1815.87,36975.0,55278.0,100377423.7,23909.0,31369.0,6539628.31,93837795.36,23825.0,16704.0,4813.19,33671.0,67154.0,711232188.6,54943.0,12211.0,360589671.4,350642517.3,33189.0,6714.0,2815.533447,38605.859375,,,811,495,184,1430,1661,4,0,0,0,1,0,0,0,0,0,0,0,0
212,2022-05-01,6629.06,70646.0,122432.0,811609612.3,78852.0,43580.0,367129299.7,444480312.7,57014.0,23418.0,-4033.81,-18754.0,-10758.0,-521787573.2,-13228.0,2470.0,-336367641.2,-185419932.0,-19787.0,-1263.0,2729.994141,37713.265625,,,645,515,234,1409,1604,5,0,0,0,0,1,0,0,0,0,0,0,0
213,2022-05-02,2595.25,51892.0,111674.0,289822039.1,65624.0,46050.0,30761658.49,259060380.7,37227.0,22155.0,-919.43,-5089.0,-23612.0,-142246112.8,-16896.0,-6716.0,-16069061.07,-126177051.8,-4857.0,-2219.0,2827.614014,38472.1875,12331.69043,103.209999,444,372,217,1443,1645,5,0,0,0,0,1,0,0,0,0,0,0,0
214,2022-05-03,1675.82,46803.0,88062.0,147575926.3,48728.0,39334.0,14692597.42,132883328.9,32370.0,19936.0,1103.88,-6879.0,-29950.0,13957811.1,-23088.0,-6862.0,10233620.36,3724190.7,-5961.0,-2310.0,2857.152344,38528.109375,12511.459961,103.599998,312,476,62,1331,1646,5,0,0,0,0,1,0,0,0,0,0,0,0
215,2022-05-04,2779.7,39924.0,58112.0,161533737.4,25640.0,32472.0,24926217.78,136607519.6,26409.0,17626.0,238.71,2646.0,7725.0,37189258.3,7229.0,496.0,30763092.22,6426166.1,4127.0,810.0,2783.131104,37748.011719,12574.730469,103.459999,505,522,118,1319,1778,5,0,0,0,0,1,0,0,0,0,0,0,0
216,2022-05-05,3018.41,42570.0,65837.0,198722995.7,32869.0,32968.0,55689310.0,143033685.7,30536.0,18436.0,-884.07,-2116.0,-7448.0,-74100809.9,-5327.0,-2121.0,-36872751.44,-37228058.4,-2010.0,-711.0,2940.2265629999997,39695.746094,12787.519531,102.68,416,386,112,1356,1844,5,0,0,0,0,1,0,0,0,0,0,0,0
217,2022-05-06,2134.34,40454.0,58389.0,124622185.8,27542.0,30847.0,18816558.56,105805627.3,28526.0,17725.0,-410.37,-3893.0,-3483.0,-29966089.94,-252.0,-3231.0,-7709440.67,-22256649.33,-3466.0,-1184.0,2748.931641,36573.183594,12246.830078,103.559998,565,422,81,1534,1864,5,0,0,0,0,1,0,0,0,0,0,0,0
218,2022-05-07,1723.97,36561.0,54906.0,94656095.86,27290.0,27616.0,11107117.89,83548977.97,25060.0,16541.0,-335.29,-8284.0,-13420.0,-37045228.96,-7761.0,-5659.0,-5978182.15,-31067046.81,-7296.0,-3251.0,2694.991943,36042.503906,,,552,277,205,1284,1642,5,0,0,0,0,1,0,0,0,0,0,0,0
219,2022-05-08,1388.68,28277.0,41486.0,57610866.9,19529.0,21957.0,5128935.74,52481931.16,17764.0,13290.0,578.72,3446.0,1295.0,26556432.47,-1568.0,2863.0,2344484.83,24211947.64,3180.0,1377.0,2636.121826,35502.941406,,,481,273,68,1173,1474,5,0,0,0,0,1,0,0,0,0,0,0,0
220,2022-05-09,1967.4,31723.0,42781.0,84167299.37,17961.0,24820.0,7473420.57,76693878.8,20944.0,14667.0,907.91,5374.0,3045.0,47596797.83,-5001.0,8046.0,1087586.13,46509211.7,3095.0,3819.0,2518.5083010000003,34060.015625,11923.030273,103.660004,212,108,101,1501,1630,5,0,0,0,0,1,0,0,0,0,0,0,0
221,2022-05-10,2875.31,37097.0,45826.0,131764097.2,12960.0,32866.0,8561006.7,123203090.5,24039.0,18486.0,-357.07,-12514.0,-14631.0,-53207607.96,-6445.0,-8186.0,97332.97,-53304940.93,-9618.0,-5420.0,2242.650391,30273.654297000005,11900.339844,103.730003,281,347,297,1629,1613,5,0,0,0,0,1,0,0,0,0,0,0,0
222,2022-05-11,2518.24,24583.0,31195.0,78556489.24,6515.0,24680.0,8658339.67,69898149.57,14421.0,13066.0,-321.81,-759.0,-1951.0,-14324126.54,-2178.0,227.0,-2277624.1,-12046502.43,-241.0,-1190.0,2342.75415,31016.183594,11645.570313,103.900002,568,277,436,1557,1587,5,0,0,0,0,1,0,0,0,0,0,0,0
223,2022-05-12,2196.43,23824.0,29244.0,64232362.7,4337.0,24907.0,6380715.57,57851647.14,14180.0,11876.0,199.28,4097.0,4011.0,15436935.97,1984.0,2027.0,1092456.04,14344479.92,1932.0,2947.0,2072.504639,28936.734375,11199.25,104.010002,377,266,326,1419,1807,5,0,0,0,0,1,0,0,0,0,0,0,0
224,2022-05-13,2395.71,27921.0,33255.0,79669298.67,6321.0,26934.0,7473171.61,72196127.06,16112.0,14823.0,-361.03,-2419.0,-1341.0,-14734598.61,910.0,-2251.0,-3782204.5,-10952394.1,-1130.0,-1089.0,1960.122559,29030.910156,11555.969727,104.769997,428,150,83,1279,2000,5,0,0,0,0,1,0,0,0,0,0,0,0
225,2022-05-14,2034.68,25502.0,31914.0,64934700.06,7231.0,24683.0,3690967.11,61243732.96,14982.0,13734.0,-743.46,-3434.0,-4068.0,-28979483.47,1520.0,-5588.0,-556443.59,-28423039.89,-2036.0,-2520.0,2014.28064,29285.642577999995,,,287,249,275,989,1699,5,0,0,0,0,1,0,0,0,0,0,0,0
226,2022-05-15,1291.22,22068.0,27846.0,35955216.59,8751.0,19095.0,3134523.52,32820693.07,12946.0,11214.0,-84.26,747.0,469.0,-1780023.96,-315.0,784.0,-397980.82,-1382043.14,668.0,246.0,2056.183105,30098.585938,,,297,460,113,944,1507,5,0,0,0,0,1,0,0,0,0,0,0,0
227,2022-05-16,1206.96,22815.0,28315.0,34175192.63,8436.0,19879.0,2736542.7,31438649.93,13614.0,11460.0,27.08,806.0,-108.0,633292.73,-2096.0,1988.0,-89276.14,722568.88,344.0,698.0,2145.836914,31304.375,11727.139648,104.470001,358,216,231,1233,1709,5,0,0,0,0,1,0,0,0,0,0,0,0
228,2022-05-17,1234.04,23621.0,28207.0,34808485.36,6340.0,21867.0,2647266.56,32161218.81,13958.0,12158.0,-79.56,6270.0,9233.0,8415242.63,6500.0,2733.0,3923462.41,4491780.21,5927.0,2226.0,2022.882324,29862.408202999995,11905.570313,104.16999799999999,250,209,290,1211,1672,5,0,0,0,0,1,0,0,0,0,0,0,0
